sigma = 0,01
6,18399e-10	0,775083	0,620446	5020
-0,00109349	-0,00461	0,000714021	315
-0,000623838	-0,00165529	9,95408e-05	244
-0,775083	1,10866e-09	0,620446	5020
0,00155778	1,14478e-05	7,71984e-05	307
0,00072696	0,00477976	0,000743491	923
-0,00506177	0,000873649	0,000839229	523
-0,00315964	0,00161084	0,00040011	299
-6,81269e-10	-0,775083	0,620446	5020
-0,775083	2,44626e-10	0,620446	5020
0,775083	5,82873e-10	0,620446	5020
-0,00436277	-0,00304149	0,000899692	237
0,00133558	0,00443967	0,000683703	433
-0,000663558	0,00303033	0,000306114	453
-0,00360175	-0,000441246	0,000418841	200
-0,00331345	0,00414868	0,000896708	142
4,65785e-10	0,775083	0,620446	5020
-0,000585376	0,0043101	0,000601802	342
0,775083	-4,29926e-10	0,620446	5020
0,00369309	-0,00242679	0,000621183	227
0,00500242	0,000655028	0,0008096	222
-0,00176738	-0,00190869	0,000215255	252
sigma = 0,1
-0,775083	-8,35747e-11	0,620446	5020
0,00487937	0,00255096	0,000964282	419
0,00232094	0,00199113	0,000297471	1008
0,00440448	0,000692229	0,000632303	401
-0,0030729	-0,000490261	0,000308016	791
0,00502887	-0,00246096	0,000997045	440
-0,00154054	0,00421513	0,000640645	209
9,36303e-10	0,775083	0,620446	5020
-0,00330941	-0,00278184	0,00059455	358
-0,00384712	-0,00289212	0,000736851	372
0,00426938	-0,00337622	0,000942381	561
0,0042676	-0,00137617	0,000639552	1115
-0,00544981	-1,6744e-05	0,000944678	461
0,00381071	-0,000384937	0,000466627	534
0,775083	0,775083	1,24089	5020
3,21218e-10	0,775083	0,620446	5020
-0,00157078	0,00137106	0,000138286	1019
0,00526337	-0,000287797	0,000883783	161
0,000890147	0,00048785	3,27769e-05	464
-0,775083	-6,94755e-10	0,620446	5020
-0,00273987	0,00485514	0,000988573	987
-0,00264336	0,00362234	0,000639646	254
-0,00430766	0,00101807	0,000623204	199
0,00223558	0,00436099	0,000763921	481
-0,0015929	-0,00215221	0,000228062	355
2,70731e-10	0,775083	0,620446	5020
-0,00290986	0,00402506	0,000784678	367
0,00159664	0,000230558	8,27848e-05	351
0,0018327	0,0021344	0,000251764	385
0,00441182	-0,00173069	0,000714401	500
-0,000825704	0,00438761	0,000634032	180
0,000776512	-0,00542313	0,000954626	343
0,000669299	0,00355437	0,000416115	229
-0,00401095	0,000385288	0,000516451	309
0,00421345	0,00247032	0,000758822	194
-0,00398795	0,00341654	0,000877181	276
-0,00156344	0,00481909	0,000816445	267
-0,00114018	-0,00317338	0,000361689	308
0,00387288	0,000146054	0,000477786	160
-0,00254924	0,00425635	0,00078298	231
-0,00101445	-0,00131149	8,74526e-05	377
-0,00210006	0,0039479	0,000636062	385
-0,00147813	0,00376784	0,000521084	432
0,00128339	-0,000477732	5,96556e-05	308
0,00347586	-0,000815584	0,000405469	109
-0,00290647	0,00312175	0,000578713	182
-0,00105947	-0,00409209	0,00056835	307
0,00512346	7,11993e-06	0,000834933	206
0,00113344	-0,00489241	0,000802199	209
0,00269843	0,000522286	0,000240303	220
0,00388728	0,000746773	0,000498401	825
0,00219913	0,00103814	0,000188125	230
0,000803754	0,00234555	0,000195559	610
0,00434513	0,00167506	0,000689802	189
0,00295337	0,000542464	0,000286818	329
-0,00412979	0,000426255	0,000548279	222
0,00228022	7,98589e-05	0,000165599	238
-0,000295552	0,00257201	0,000213211	259
-0,00364278	0,00349351	0,000810322	214
4,90522e-05	0,0023175	0,000170924	527
-0,775083	-6,33409e-11	0,620446	5020
0,00165648	0,00488968	0,00084777	464
-0,00101075	0,000183721	3,35727e-05	407
0,00181301	-0,0045012	0,000749018	262
-0,00340573	0,00354033	0,000767652	270
0,00449865	-0,00115292	0,000686012	361
-0,000782927	-0,00417849	0,000574868	117
0,000945493	-0,00365601	0,000453611	635
-0,00477829	-0,000239557	0,000728059	314
-0,00450471	0,00222655	0,000803162	407
-0,00272314	-0,00312658	0,000546843	488
0,00114946	0,00522137	0,000909174	325
0,000610097	0,00254186	0,000217368	1108
-0,000231105	-0,00511695	0,000834509	667
-0,00183223	-0,00426789	0,000686176	393
0,0040932	-0,00181669	0,000637918	235
0,00215576	0,00317142	0,000467771	330
-0,00525434	-0,00121769	0,000925294	307
-0,00436754	-0,000159434	0,000607562	472
0,00308419	-0,00342058	0,000674764	488
0,00158628	0,00471453	0,000787029	69
-0,000458074	0,00468381	0,000704475	747
-0,00190225	-0,00447152	0,000751097	387
0,00171157	-0,0034817	0,000478788	461
-0,00194364	0,00221258	0,000275901	293
0,00162264	-0,00283391	0,000339223	341
-0,000315686	-0,00259213	0,000216907	255
0,000473276	0,00209508	0,000146753	192
0,00518808	0,000579891	0,000866819	299
0,00182567	0,00217885	0,000257044	719
-0,00301148	-0,00428399	0,000872247	529
0,775083	-5,73865e-10	0,620446	5020
0,00118349	0,00541285	0,000976458	291
-0,00212648	0,00236908	0,000322382	404
-1,54393e-11	0,775083	0,620446	5020
0,00521573	-0,000276584	0,000867705	867
0,00126649	-0,00364003	0,00047249	868
0,00198933	-2,7275e-05	0,000125912	346
0,000857232	0,00371627	0,000462681	521
-0,00391675	-0,00211518	0,000630297	302
sigma = 1
0,00307501	0,00024622	0,000302711	635
0,000508563	-0,000652996	2,17919e-05	757
-0,00358436	-0,00274274	0,000647968	702
0,00292785	-0,00358061	0,000680504	744
-0,00246409	0,000966342	0,000222849	395
0,00301591	-0,00290974	0,000558653	448
-0,00288303	-0,00223587	0,000423424	601
-0,00286024	0,00167336	0,000349311	1108
-0,00200724	0,0034104	0,000498136	1111
0,00219255	-0,000785855	0,000172567	938
-0,0022817	-0,00491472	0,000933902	810
0,00126559	0,00123593	9,95439e-05	714
-0,00433658	0,0018577	0,000707964	555
0,00142351	-0,00110499	0,000103302	1252
0,00113637	-0,00481844	0,000779569	870
0,00119178	0,000782542	6,46624e-05	1018
0,00114665	0,00330236	0,000388727	777
-0,00286568	-0,00354199	0,000660296	600
-0,00260713	0,000898965	0,000241925	2986
-0,00287656	0,003198	0,000588537	580
0,00282283	0,00307	0,000553278	428
-0,00512868	0,000757297	0,000854878	577
0,00234037	-0,00170681	0,000266907	262
0,00114888	0,00250065	0,000240906	1369
0,00454784	-0,000950316	0,000686609	894
-0,00250476	-0,00107311	0,000236204	651
0,000604062	0,000548487	2,11776e-05	634
-0,00264847	0,00119124	0,000268271	1044
-0,00177716	-0,00238653	0,000281645	561
-0,00387469	-0,000926246	0,000504846	1385
-0,00187231	0,00201145	0,000240217	707
0,00146167	0,00469247	0,000768348	497
0,000159235	0,00177226	0,000100721	1350
0,00381911	0,00253466	0,000668317	337
0,000445397	-0,00403562	0,000524353	557
-0,000955351	0,00191569	0,000145774	728
-0,00321234	0,000696246	0,000343669	642
-0,00217248	-0,0043722	0,000758186	674
-0,00262134	0,00142422	0,000283107	761
-0,0049075	0,00107035	0,00080248	423
0,000660409	0,00326194	0,000352336	446
0,00107693	0,00180476	0,000140506	1048
-8,84536e-05	-0,00558049	0,000990759	387
-0,00186892	0,00434133	0,000710606	671
0,00301914	0,00311113	0,000597844	833
0,00173921	-0,000228787	9,78879e-05	4170
-9,23908e-05	-0,000158557	1,07129e-06	901
-0,0012185	0,00473409	0,000760091	1624
-0,00233735	0,00285928	0,000433849	825
0,000835545	0,00293041	0,00029537	501
-0,00127845	-0,00330384	0,000399204	363
0,00401161	-0,00330264	0,000858857	681
-0,00450238	0,00325878	0,000982601	2180
-0,00165609	0,0052848	0,000975581	433
0,00156779	-0,00291771	0,000348988	412
0,001789	0,0013749	0,000161945	671
-0,000611643	0,00425108	0,000586733	796
0,001772	-0,00378037	0,000554473	1196
-0,0018377	0,00203378	0,000239006	575
0,00411951	-0,00284612	0,000797477	610
-0,00018167	0,00439306	0,000614914	482
-0,000766298	-0,00229711	0,000186535	517
0,00102967	-0,00260757	0,000250017	763
-0,00549816	0,000825798	0,000983195	1064
-0,00447825	-0,00074691	0,000655647	569
-0,00396645	-0,00275929	0,000742629	383
-0,00162016	-0,00441753	0,000704222	416
0,00241573	0,00453471	0,000839726	557
0,0011786	-0,000342451	4,79194e-05	627
-0,000799252	0,00283916	0,000276736	711
-0,00207631	-0,00476753	0,000860105	773
-0,00406244	0,00116782	0,000568336	687
0,00345407	-0,0027833	0,000625931	793
-0,00240505	0,0024171	0,000369847	620
0,000700504	0,00540201	0,00094378	342
0,00485554	0,00153626	0,000824979	1274
-0,00271997	0,00409417	0,000768523	522
-0,00118062	0,00406124	0,000568981	665
-0,000814258	0,001849	0,000129845	686
0,00513726	0,000125175	0,000839934	522
-0,00252986	0,0011992	0,000249339	633
-0,00410359	0,000507227	0,000543824	428
0,00303094	0,0027181	0,000527238	771
-0,0013376	-0,00489556	0,00081923	949
-0,00316031	0,00399183	0,000824563	1500
-4,11792e-05	-0,00312184	0,000310067	799
-0,0017394	-0,0014154	0,000159973	479
0,00444906	0,00261937	0,000847866	828
0,00404357	-0,00289367	0,000786441	614
0,0043662	-0,000550672	0,00061603	2114
0,00176232	-0,000887653	0,000123862	689
-0,00242166	-0,00436627	0,000792951	716
-0,000617383	-0,00467086	0,000706075	506
-0,00450823	0,000605931	0,000658152	540
0,000812434	-0,00368102	0,000452008	519
0,00514436	-0,00182772	0,000948022	748
0,00152206	-0,00431299	0,00066539	321
-0,00469645	-0,000621151	0,000713846	259
0,00162163	0,00258613	0,000296402	663
-0,00205806	-0,00441968	0,000756062	791
sigma = 10
0,0007723	-0,00483701	0,000763164	1776
-0,00237065	0,000130599	0,000179315	1447
-0,000125172	0,0023477	0,000175827	1306
0,00526564	0,000597474	0,000893264	1886
0,00209962	-0,00359165	0,000550571	1926
-0,00140924	-0,00408394	0,000593698	907
0,00213603	0,00254992	0,000351974	1177
0,00529415	0,00032505	0,000894845	944
-0,00410038	2,74269e-05	0,000534825	666
-0,000910528	0,00482957	0,000768276	2118
0,00462364	-0,00172578	0,000774734	1379
0,00221438	-0,00427904	0,000738398	1046
0,00502898	0,00205649	0,000938959	1916
0,00470882	-0,00140523	0,000768088	771
0,000411808	0,00215052	0,00015251	759
0,00399134	0,00182773	0,000613003	1016
-0,00388804	0,000765122	0,000499473	1453
0,00361111	0,00142136	0,000479062	1646
0,00142817	0,000105922	6,52406e-05	744
0,00305856	0,00464347	0,00098341	1907
0,00330795	-0,000327055	0,000351479	846
-0,00155742	0,00362079	0,000494181	1229
-0,00313416	-0,00289013	0,000578169	2476
0,00264916	0,00402375	0,000738247	953
0,000521635	0,00129225	6,17773e-05	1712
0,0052151	-0,000510578	0,000873354	3865
0,00528145	0,00150896	0,000959641	868
0,00191878	0,00139527	0,000179046	1133
-0,000726145	0,000134796	1,73516e-05	1927
0,00118812	0,0051404	0,000885365	1044
0,00316511	-0,00399559	0,000826484	994
-0,00114946	-0,000292257	4,47476e-05	4747
-0,00268964	0,00347106	0,000613367	2487
-0,00217461	0,00277325	0,000395078	1298
-0,000339686	-0,0041988	0,000564451	1020
0,00185259	-0,000118202	0,000109622	1123
0,00429943	-0,00228932	0,000754699	1045
0,00135647	0,00384846	0,000529642	971
-0,00273452	0,00410648	0,000774257	1279
0,00052236	0,00501621	0,000809026	1028
-0,00515588	0,00217482	0,000995988	1743
-0,00460219	0,00197244	0,000797457	1815
0,00208579	0,00512511	0,000973862	1434
0,00364828	-0,00363346	0,000843325	1036
-0,00260469	-0,00286492	0,000476901	1239
-0,00134517	0,00332559	0,00040936	1713
-0,00129191	-0,00545587	0,000999863	3310
-0,000361945	-0,00418632	0,000561619	1305
-0,00157707	0,00373888	0,000523783	1293
-0,000511208	0,00157851	8,75758e-05	1964
-0,0146026	0,000350431	0,00678002	5020
0,00359099	-0,00407634	0,000938736	744
0,000546593	0,00253562	0,000214024	920
0,00179407	-0,00374322	0,000548087	879
0,00208263	-8,03554e-05	0,000138179	1085
0,0010871	0,00449725	0,00068092	1291
0,0034664	0,00254993	0,000589052	1191
0,00363207	0,00123157	0,000467874	1389
-0,0048891	0,00247503	0,000955165	1781
0,000368482	0,0044221	0,000626328	2170
0,000492072	-0,00345587	0,000387602	673
-0,000859901	-0,00463315	0,000706311	1125
-0,00227048	-0,000871633	0,000188153	723
-0,001348	-0,00453841	0,000712959	1993
-0,00156253	0,00333314	0,000431063	803
-0,00362923	0,00174028	0,00051531	1328
-0,00276182	0,00279145	0,000490505	1326
0,00186216	-0,000182228	0,000111364	1708
-0,00179194	0,00264686	0,000325003	1525
0,0014258	0,00537442	0,000983385	1513
-0,00276882	0,00375661	0,000692761	675
-0,00509576	-0,00120039	0,000871767	974
-0,00256009	0,00180501	0,000312127	2432
-0,00279438	-0,00425611	0,000824585	1046
-0,00182512	0,00186253	0,000216315	1000
0,00381881	0,00145028	0,000530789	1996
-0,0025718	-0,00316901	0,00052985	1180
-0,00338714	0,000719959	0,000381429	957
-0,0149861	0,00398794	0,00764221	5020
-5,29019e-05	0,0012088	4,65708e-05	1167
-0,00149478	-0,00501755	0,000871849	1706
0,00335538	0,000449983	0,00036457	3344
-0,00526739	0,00105854	0,000918139	1624
-0,00386123	0,00362388	0,000891978	1160
-0,000729663	0,00242641	0,000204219	1494
0,00432256	-0,00129419	0,000647604	1428
0,00332742	0,00263863	0,00057366	1093
-0,00035833	-0,000882139	2,8839e-05	608
-0,00326931	0,000866831	0,000363895	982
-0,00278463	0,00218227	0,000398151	1492
8,80634e-06	-0,00384002	0,00046905	904
0,00297395	-0,00200665	0,000409429	1355
0,00463378	0,00172326	0,000777442	1355
-0,00288943	0,00223407	0,000424344	1128
-0,00350525	0,000869637	0,000414891	1524
-0,000608977	-0,000714545	2,80393e-05	1210
0,000529042	0,00392984	0,000500148	1063
-0,00263435	-0,00374469	0,000666804	2441
-0,00232797	-0,00473563	0,000885719	978
0,000686961	0,00256878	0,000224915	1821
sigma = 100
-0,171643	-0,634389	1,94598	5020
-0,774504	-0,172081	1,43187	5020
-0,00532254	0,00114592	0,000942839	2518
-0,120956	-0,0650024	0,564154	5020
-0,0013247	0,00520162	0,00091642	3745
0,098444	0,0524781	0,380136	5020
-0,107154	0,195877	1,35009	5020
0,00143022	0,0040542	0,000587893	2827
0,000627922	-0,00154027	8,80121e-05	4755
-0,739858	0,0367405	0,700888	5020
0,00527344	-0,00179549	0,000987074	4347
-0,00227812	-0,00376117	0,000615073	2853
1,60832	-0,00471668	2,58915	5020
0,590751	0,066607	1,56195	5020
1,19807	-0,924658	4,7293	5020
-0,923614	0,662366	2,25604	5020
0,0217482	-0,000870317	0,0150349	5020
0,793248	-0,165179	1,38739	5020
0,134554	-0,0165031	0,534613	5020
-0,000723135	0,00373784	0,000461054	4839
-0,000282402	-0,014343	0,00654006	5020
-0,721231	-0,205235	1,78959	5020
0,00115389	-0,00439011	0,000655396	3529
-0,77051	-0,0359068	0,661849	5020
0,000852731	0,00430488	0,000612602	3718
-0,00508101	0,000193829	0,000822351	2727
0,710992	0,607894	2,05188	5020
-0,0321257	0,0712246	0,19001	5020
-0,659804	-0,0972737	1,27218	5020
0,00117139	0,00370865	0,000481155	4144
0,000895004	0,00413972	0,000570594	3749
-0,618953	-0,836976	1,97868	5020
-0,0487217	0,00446978	0,0752618	5020
0,194281	-0,0273046	1,0157	5020
-0,0543808	-0,03929	0,14143	5020
0,00402036	0,000304942	0,00051709	4019
-0,0719193	0,591361	1,58021	5020
-0,00112904	0,00532485	0,0009424	3103
0,00289548	-0,00215132	0,000413911	2300
1,45435	0,376864	4,8317	5020
0,00064522	-0,00473605	0,000726696	3109
0,0727085	0,0784189	0,353513	5020
0,722692	0,631002	1,86218	5020
0,854118	1,0294	3,1016	5020
0,0356134	-0,171499	0,846854	5020
-0,039767	-0,911092	1,23432	5020
-0,00181829	-0,00209988	0,00024544	4076
1,29769e-05	-2,24191e-05	2,13458e-08	4889
0,00111226	-0,00425793	0,00061604	4818
-0,18147	0,0911084	1,14053	5020
-0,00413518	-0,000954701	0,000572912	4952
0,0022533	0,000991387	0,000192778	2762
-0,00703603	-0,00501618	0,00237479	5020
0,00387707	0,0010146	0,000510887	2531
0,00443474	-0,00297337	0,000906797	2061
-0,00207127	-0,00273882	0,000375085	2800
-0,0799904	-0,0534482	0,286742	5020
1,0551	-0,76613	3,15174	5020
-0,00162718	0,00305305	0,000380729	3339
0,795277	0,0274917	0,657228	5020
-0,00277781	0,00298312	0,00052853	3917
0,0025822	0,000797525	0,000232336	3781
0,0402832	-0,728757	0,736338	5020
-0,628376	0,61192	2,45966	5020
-0,00379373	-0,000148133	0,000458504	4173
0,0023155	-0,00335054	0,00052765	3481
-0,147025	-0,154383	1,28951	5020
-0,0022361	0,00775829	0,00207324	5020
-0,0112041	0,0592663	0,113789	5020
-0,111053	0,056161	0,467628	5020
0,051742	-0,131056	0,585357	5020
0,0980819	0,971312	2,00793	5020
0,000116399	0,0011339	4,13313e-05	3088
-0,0556493	0,106563	0,438312	5020
-0,00126127	-0,00491161	0,000817926	4231
0,780462	0,127566	1,0985	5020
0,0810003	-0,0329007	0,236244	5020
0,0571628	0,909761	1,27631	5020
0,000647433	-0,00134574	7,09445e-05	4668
-0,153543	0,734198	1,33726	5020
-0,726015	-0,684501	1,5475	5020
0,00378891	-0,00350179	0,000846708	2677
-0,00252925	-0,0014289	0,000268443	2626
-0,0698975	-0,105248	0,485081	5020
-0,755369	0,517582	2,50501	5020
-0,134737	0,818753	1,20798	5020
-0,00115108	0,00573968	0,00108996	5020
-0,610166	-0,799008	1,93344	5020
-0,00532102	0,000422541	0,000906231	4150
-0,00203358	-0,00124836	0,000181126	2794
0,00138028	-0,00143286	0,000125917	2424
-0,00243855	-0,00375437	0,000637518	4974
-0,00216737	-0,00142552	0,000214073	2940
-0,81028	0,110788	1,02677	5020
-0,00462824	-2,24969e-06	0,000681344	4474
-0,00191648	-0,00416665	0,000669064	4551
0,0410003	-0,257565	1,55531	5020
0,0346792	0,0120219	0,0426236	5020
0,174378	0,0387169	0,877178	5020
0,00372654	-0,00163708	0,000526989	3075
