1.458273;2.758880;
1.447153;2.743337;
1.435811;2.727394;
1.424259;2.711065;
1.412510;2.694368;
1.400572;2.677321;
1.388459;2.659939;
1.376180;2.642239;
1.363748;2.624238;
1.351172;2.605954;
1.338465;2.587403;
1.325637;2.568602;
1.312699;2.549568;
1.299662;2.530319;
1.286537;2.510871;
1.273335;2.491241;
1.260067;2.471446;
1.246740;2.451497;
1.233362;2.431407;
1.219946;2.411193;
1.206504;2.390877;
1.193047;2.370477;
1.179588;2.350011;
1.166137;2.329499;
1.152706;2.308957;
1.139306;2.288403;
1.125947;2.267855;
1.112640;2.247328;
1.099395;2.226841;
1.086222;2.206407;
1.073129;2.186044;
1.060128;2.165766;
1.047226;2.145588;
1.034433;2.125525;
1.021757;2.105591;
1.009207;2.085800;
0.996791;2.066164;
0.984516;2.046698;
0.972391;2.027414;
0.960422;2.008323;
0.948616;1.989439;
0.936981;1.970772;
0.925524;1.952334;
0.914250;1.934135;
0.903165;1.916187;
0.892276;1.898498;
0.881588;1.881079;
0.871106;1.863939;
0.860836;1.847087;
0.850782;1.830531;
0.840948;1.814281;
0.831340;1.798342;
0.821962;1.782724;
0.812819;1.767435;
0.803916;1.752487;
0.795258;1.737887;
0.786851;1.723646;
0.778699;1.709771;
0.770805;1.696270;
0.763174;1.683150;
0.755810;1.670420;
0.748715;1.658084;
0.741893;1.646149;
0.735346;1.634621;
0.729077;1.623505;
0.723088;1.612805;
0.717381;1.602525;
0.711957;1.592670;
0.706818;1.583242;
0.701964;1.574244;
0.697396;1.565679;
0.693115;1.557548;
0.689121;1.549853;
0.685413;1.542594;
0.681991;1.535772;
0.678854;1.529387;
0.676001;1.523438;
0.673431;1.517925;
0.671142;1.512846;
0.669132;1.508198;
0.667399;1.503980;
0.665940;1.500189;
0.664753;1.496822;
0.663834;1.493874;
0.663180;1.491341;
0.662787;1.489219;
0.662652;1.487503;
0.662773;1.486192;
0.663153;1.485293;
0.663789;1.484800;
0.664677;1.484709;
0.665814;1.485016;
0.667196;1.485717;
0.668818;1.486805;
0.670677;1.488277;
0.672770;1.490126;
0.675091;1.492347;
0.677636;1.494935;
0.680402;1.497883;
0.683383;1.501185;
0.686575;1.504835;
0.689974;1.508827;
0.693574;1.513154;
0.697371;1.517809;
0.701359;1.522785;
0.705534;1.528074;
0.709891;1.533669;
0.714423;1.539563;
0.719126;1.545748;
0.723994;1.552215;
0.729021;1.558956;
0.734203;1.565963;
0.739532;1.573228;
0.745003;1.580741;
0.750609;1.588494;
0.756346;1.596476;
0.762208;1.604683;
0.768190;1.613106;
0.774287;1.621738;
0.780491;1.630567;
0.786797;1.639584;
0.793198;1.648780;
0.799688;1.658146;
0.806261;1.667672;
0.812910;1.677348;
0.819630;1.687166;
0.826414;1.697116;
0.833257;1.707188;
0.840152;1.717375;
0.847095;1.727667;
0.854078;1.738054;
0.861096;1.748529;
0.868144;1.759082;
0.875215;1.769703;
0.882305;1.780386;
0.889408;1.791120;
0.896518;1.801898;
0.903630;1.812710;
0.910738;1.823548;
0.917838;1.834405;
0.924923;1.845270;
0.931990;1.856136;
0.939032;1.866995;
0.946047;1.877842;
0.953032;1.888672;
0.959981;1.899476;
0.966888;1.910245;
0.973748;1.920970;
0.980555;1.931641;
0.987304;1.942250;
0.993989;1.952788;
1.000606;1.963247;
1.007149;1.973619;
1.013615;1.983896;
1.019997;1.994071;
1.026293;2.004137;
1.032498;2.014086;
1.038607;2.023912;
1.044617;2.033607;
1.050524;2.043167;
1.056325;2.052585;
1.062017;2.061855;
1.067595;2.070971;
1.073057;2.079928;
1.078401;2.088722;
1.083623;2.097348;
1.088721;2.105800;
1.093693;2.114075;
1.098536;2.122169;
1.103248;2.130077;
1.107829;2.137797;
1.112274;2.145324;
1.116585;2.152657;
1.120758;2.159791;
1.124793;2.166726;
1.128689;2.173457;
1.132444;2.179984;
1.136059;2.186303;
1.139533;2.192415;
1.142865;2.198317;
1.146055;2.204009;
1.149099;2.209484;
1.151995;2.214738;
1.154743;2.219769;
1.157342;2.224577;
1.159792;2.229159;
1.162091;2.233515;
1.164241;2.237643;
1.166240;2.241543;
1.168090;2.245214;
1.169789;2.248655;
1.171339;2.251867;
1.172740;2.254849;
1.173992;2.257602;
1.175096;2.260125;
1.176053;2.262420;
1.176863;2.264487;
1.177528;2.266327;
1.178048;2.267941;
1.178426;2.269331;
1.178661;2.270498;
1.178757;2.271444;
1.178714;2.272170;
1.178533;2.272679;
1.178218;2.272973;
1.177769;2.273054;
1.177189;2.272926;
1.176480;2.272589;
1.175641;2.272045;
1.174676;2.271298;
1.173587;2.270349;
1.172377;2.269203;
1.171046;2.267862;
1.169599;2.266330;
1.168038;2.264610;
1.166364;2.262704;
1.164580;2.260618;
1.162690;2.258354;
1.160695;2.255916;
1.158598;2.253308;
1.156403;2.250534;
1.154111;2.247596;
1.151725;2.244501;
1.149249;2.241251;
1.146685;2.237850;
1.144036;2.234304;
1.141305;2.230616;
1.138495;2.226790;
1.135609;2.222831;
1.132650;2.218745;
1.129621;2.214534;
1.126526;2.210205;
1.123367;2.205761;
1.120148;2.201208;
1.116870;2.196547;
1.113537;2.191785;
1.110153;2.186927;
1.106720;2.181977;
1.103243;2.176942;
1.099725;2.171825;
1.096169;2.166633;
1.092578;2.161370;
1.088955;2.156040;
1.085304;2.150650;
1.081628;2.145203;
1.077930;2.139705;
1.074212;2.134161;
1.070479;2.128574;
1.066733;2.122951;
1.062977;2.117294;
1.059214;2.111610;
1.055447;2.105903;
1.051679;2.100177;
1.047912;2.094436;
1.044150;2.088686;
1.040395;2.082930;
1.036649;2.077173;
1.032916;2.071420;
1.029199;2.065674;
1.025499;2.059940;
1.021820;2.054222;
1.018163;2.048524;
1.014531;2.042848;
1.010926;2.037198;
1.007350;2.031580;
1.003808;2.025999;
1.000301;2.020457;
0.996832;2.014960;
0.993403;2.009512;
0.990017;2.004117;
0.986676;1.998778;
0.983382;1.993499;
0.980138;1.988284;
0.976946;1.983136;
0.973807;1.978059;
0.970724;1.973056;
0.967698;1.968130;
0.964730;1.963284;
0.961824;1.958521;
0.958979;1.953843;
0.956199;1.949253;
0.953483;1.944754;
0.950833;1.940348;
0.948251;1.936037;
0.945738;1.931823;
0.943294;1.927709;
0.940921;1.923695;
0.938620;1.919785;
0.936391;1.915978;
0.934235;1.912278;
0.932152;1.908685;
0.930144;1.905200;
0.928211;1.901824;
0.926352;1.898559;
0.924569;1.895406;
0.922863;1.892367;
0.921235;1.889442;
0.919685;1.886635;
0.918213;1.883944;
0.916820;1.881372;
0.915507;1.878920;
0.914272;1.876587;
0.913118;1.874375;
0.912043;1.872284;
0.911047;1.870315;
0.910131;1.868468;
0.909295;1.866743;
0.908538;1.865140;
0.907861;1.863659;
0.907262;1.862300;
0.906742;1.861063;
0.906300;1.859948;
0.905935;1.858954;
0.905647;1.858080;
0.905436;1.857325;
0.905300;1.856690;
0.905239;1.856173;
0.905252;1.855773;
0.905339;1.855489;
0.905497;1.855319;
0.905727;1.855263;
0.906027;1.855319;
0.906395;1.855486;
0.906831;1.855761;
0.907334;1.856143;
0.907901;1.856630;
0.908532;1.857221;
0.909226;1.857913;
0.909983;1.858709;
0.910800;1.859604;
0.911678;1.860598;
0.912614;1.861689;
0.913607;1.862874;
0.914656;1.864151;
0.915759;1.865519;
0.916914;1.866976;
0.918121;1.868518;
0.919377;1.870145;
0.920682;1.871854;
0.922033;1.873643;
0.923430;1.875509;
0.924870;1.877451;
0.926352;1.879466;
0.927874;1.881551;
0.929435;1.883705;
0.931034;1.885925;
0.932668;1.888209;
0.934336;1.890553;
0.936037;1.892957;
0.937768;1.895416;
0.939528;1.897929;
0.941316;1.900494;
0.943129;1.903106;
0.944966;1.905765;
0.946826;1.908468;
0.948708;1.911213;
0.950608;1.913997;
0.952526;1.916817;
0.954460;1.919671;
0.956408;1.922555;
0.958368;1.925467;
0.960338;1.928405;
0.962317;1.931365;
0.964304;1.934345;
0.966295;1.937342;
0.968291;1.940355;
0.970288;1.943380;
0.972287;1.946415;
0.974284;1.949457;
0.976279;1.952504;
0.978270;1.955555;
0.980256;1.958605;
0.982235;1.961654;
0.984206;1.964699;
0.986167;1.967738;
0.988118;1.970767;
0.990056;1.973787;
0.991980;1.976793;
0.993890;1.979785;
0.995784;1.982759;
0.997660;1.985715;
0.999518;1.988649;
1.001357;1.991561;
1.003174;1.994448;
1.004971;1.997308;
1.006744;2.000141;
1.008493;2.002943;
1.010216;2.005712;
1.011913;2.008447;
1.013583;2.011146;
1.015223;2.013807;
1.016834;2.016427;
1.018414;2.019006;
1.019962;2.021542;
1.021478;2.024033;
1.022960;2.026477;
1.024408;2.028874;
1.025821;2.031222;
1.027198;2.033519;
1.028539;2.035765;
1.029842;2.037958;
1.031108;2.040097;
1.032336;2.042181;
1.033525;2.044210;
1.034675;2.046182;
1.035786;2.048096;
1.036856;2.049952;
1.037887;2.051749;
1.038877;2.053486;
1.039826;2.055164;
1.040734;2.056780;
1.041601;2.058336;
1.042428;2.059831;
1.043213;2.061264;
1.043956;2.062635;
1.044659;2.063943;
1.045319;2.065189;
1.045937;2.066370;
1.046513;2.067488;
1.047048;2.068542;
1.047540;2.069531;
1.047990;2.070457;
1.048398;2.071317;
1.048765;2.072114;
1.049090;2.072846;
1.049373;2.073514;
1.049615;2.074117;
1.049817;2.074657;
1.049977;2.075133;
1.050097;2.075546;
1.050178;2.075896;
1.050218;2.076183;
1.050219;2.076408;
1.050181;2.076571;
1.050105;2.076673;
1.049991;2.076715;
1.049839;2.076697;
1.049651;2.076620;
1.049426;2.076484;
1.049166;2.076291;
1.048871;2.076042;
1.048541;2.075736;
1.048178;2.075376;
1.047781;2.074962;
1.047353;2.074496;
1.046893;2.073978;
1.046403;2.073409;
1.045882;2.072790;
1.045331;2.072121;
1.044751;2.071404;
1.044143;2.070639;
1.043508;2.069829;
1.042846;2.068974;
1.042159;2.068075;
1.041446;2.067134;
1.040710;2.066151;
1.039951;2.065129;
1.039169;2.064067;
1.038365;2.062968;
1.037541;2.061832;
1.036697;2.060662;
1.035834;2.059457;
1.034953;2.058220;
1.034055;2.056952;
1.033140;2.055653;
1.032210;2.054326;
1.031265;2.052972;
1.030306;2.051592;
1.029335;2.050187;
1.028351;2.048758;
1.027357;2.047308;
1.026352;2.045837;
1.025337;2.044347;
1.024314;2.042837;
1.023283;2.041311;
1.022245;2.039770;
1.021201;2.038215;
1.020152;2.036647;
1.019100;2.035068;
1.018044;2.033480;
1.016986;2.031884;
1.015926;2.030280;
1.014866;2.028671;
1.013807;2.027058;
1.012748;2.025443;
1.011692;2.023825;
1.010639;2.022207;
1.009588;2.020591;
1.008543;2.018976;
1.007502;2.017364;
1.006467;2.015758;
1.005439;2.014156;
1.004418;2.012562;
1.003404;2.010976;
1.002400;2.009398;
1.001404;2.007831;
1.000418;2.006274;
0.999443;2.004730;
0.998478;2.003199;
0.997526;2.001682;
0.996585;2.000180;
0.995657;1.998694;
0.994743;1.997225;
0.993842;1.995774;
0.992955;1.994341;
0.992083;1.992929;
0.991227;1.991536;
0.990387;1.990166;
0.989564;1.988818;
0.988757;1.987493;
0.987968;1.986193;
0.987197;1.984917;
0.986445;1.983668;
0.985711;1.982445;
0.984996;1.981249;
0.984301;1.980080;
0.983626;1.978941;
0.982971;1.977830;
0.982337;1.976749;
0.981723;1.975697;
0.981130;1.974677;
0.980559;1.973687;
0.980009;1.972728;
0.979480;1.971802;
0.978973;1.970907;
0.978488;1.970044;
0.978024;1.969214;
0.977583;1.968417;
0.977164;1.967653;
0.976767;1.966922;
0.976392;1.966224;
0.976039;1.965559;
0.975707;1.964928;
0.975399;1.964330;
0.975112;1.963767;
0.974848;1.963237;
0.974605;1.962741;
0.974385;1.962279;
0.974188;1.961852;
0.974012;1.961458;
0.973858;1.961098;
0.973726;1.960773;
0.973615;1.960481;
0.973526;1.960222;
0.973459;1.959998;
0.973413;1.959806;
0.973388;1.959648;
0.973383;1.959523;
0.973399;1.959430;
0.973436;1.959370;
0.973493;1.959342;
0.973569;1.959345;
0.973666;1.959381;
0.973781;1.959447;
0.973916;1.959543;
0.974069;1.959670;
0.974240;1.959827;
0.974430;1.960013;
0.974637;1.960227;
0.974861;1.960470;
0.975102;1.960740;
0.975360;1.961038;
0.975633;1.961362;
0.975923;1.961712;
0.976227;1.962087;
0.976547;1.962488;
0.976881;1.962913;
0.977229;1.963363;
0.977592;1.963835;
0.977967;1.964331;
0.978355;1.964848;
0.978756;1.965386;
0.979168;1.965946;
0.979592;1.966525;
0.980027;1.967124;
0.980473;1.967741;
0.980929;1.968376;
0.981394;1.969029;
0.981869;1.969699;
0.982352;1.970384;
0.982844;1.971085;
0.983343;1.971800;
0.983850;1.972530;
0.984364;1.973272;
0.984884;1.974027;
0.985410;1.974794;
0.985942;1.975571;
0.986478;1.976359;
0.987020;1.977157;
0.987565;1.977964;
0.988115;1.978780;
0.988668;1.979603;
0.989223;1.980433;
0.989781;1.981269;
0.990340;1.982110;
0.990901;1.982956;
0.991463;1.983806;
0.992025;1.984658;
0.992587;1.985513;
0.993148;1.986370;
0.993709;1.987227;
0.994268;1.988085;
0.994825;1.988943;
0.995380;1.989799;
0.995932;1.990654;
0.996481;1.991506;
0.997027;1.992355;
0.997569;1.993201;
0.998107;1.994043;
0.998640;1.994880;
0.999168;1.995712;
0.999692;1.996537;
1.000210;1.997357;
1.000722;1.998169;
1.001227;1.998974;
1.001727;1.999771;
1.002219;2.000560;
1.002705;2.001340;
1.003183;2.002110;
1.003654;2.002870;
1.004117;2.003620;
1.004572;2.004360;
1.005019;2.005088;
1.005457;2.005804;
1.005886;2.006508;
1.006305;2.007200;
1.006716;2.007878;
1.007116;2.008543;
1.007507;2.009194;
1.007887;2.009830;
1.008258;2.010452;
1.008617;2.011059;
1.008967;2.011651;
1.009305;2.012227;
1.009632;2.012787;
1.009949;2.013331;
1.010254;2.013859;
1.010547;2.014370;
1.010830;2.014864;
1.011101;2.015342;
1.011360;2.015802;
1.011607;2.016245;
1.011843;2.016670;
1.012067;2.017078;
1.012280;2.017469;
1.012481;2.017841;
1.012670;2.018196;
1.012847;2.018534;
1.013012;2.018853;
1.013166;2.019155;
1.013308;2.019438;
1.013438;2.019704;
1.013557;2.019952;
1.013664;2.020182;
1.013759;2.020393;
1.013842;2.020587;
1.013914;2.020762;
1.013975;2.020920;
1.014024;2.021060;
1.014062;2.021182;
1.014088;2.021287;
1.014103;2.021374;
1.014107;2.021443;
1.014101;2.021495;
1.014083;2.021530;
1.014055;2.021548;
1.014016;2.021549;
1.013967;2.021533;
1.013908;2.021501;
1.013838;2.021453;
1.013759;2.021389;
1.013670;2.021308;
1.013571;2.021213;
1.013463;2.021102;
1.013345;2.020975;
1.013219;2.020835;
1.013084;2.020679;
1.012940;2.020510;
1.012788;2.020326;
1.012628;2.020130;
1.012460;2.019919;
1.012284;2.019696;
1.012101;2.019460;
1.011910;2.019212;
1.011713;2.018951;
1.011508;2.018679;
1.011297;2.018396;
1.011079;2.018101;
1.010855;2.017796;
1.010626;2.017480;
1.010390;2.017154;
1.010150;2.016819;
1.009904;2.016475;
1.009653;2.016121;
1.009398;2.015759;
1.009138;2.015389;
1.008874;2.015011;
1.008606;2.014626;
1.008334;2.014234;
1.008059;2.013835;
1.007781;2.013429;
1.007499;2.013018;
1.007215;2.012601;
1.006929;2.012180;
1.006640;2.011753;
1.006349;2.011321;
1.006057;2.010886;
1.005763;2.010447;
1.005467;2.010004;
1.005171;2.009559;
1.004873;2.009111;
1.004576;2.008661;
1.004278;2.008209;
1.003980;2.007756;
1.003682;2.007301;
1.003385;2.006847;
1.003088;2.006392;
1.002793;2.005937;
1.002498;2.005483;
1.002205;2.005030;
1.001914;2.004578;
1.001624;2.004127;
1.001336;2.003678;
1.001051;2.003232;
1.000768;2.002788;
1.000487;2.002346;
1.000209;2.001908;
0.999934;2.001473;
0.999663;2.001042;
0.999394;2.000615;
0.999129;2.000192;
0.998867;1.999773;
0.998609;1.999359;
0.998355;1.998950;
0.998105;1.998546;
0.997859;1.998148;
0.997617;1.997756;
0.997380;1.997369;
0.997147;1.996988;
0.996919;1.996614;
0.996696;1.996247;
0.996478;1.995886;
0.996265;1.995532;
0.996057;1.995186;
0.995854;1.994847;
0.995657;1.994516;
0.995465;1.994193;
0.995279;1.993878;
0.995099;1.993571;
0.994924;1.993273;
0.994755;1.992983;
0.994593;1.992702;
0.994436;1.992429;
0.994285;1.992165;
0.994140;1.991911;
0.994002;1.991665;
0.993869;1.991429;
0.993743;1.991202;
0.993623;1.990984;
0.993510;1.990775;
0.993402;1.990576;
0.993301;1.990386;
0.993206;1.990206;
0.993117;1.990035;
0.993035;1.989874;
0.992959;1.989722;
0.992889;1.989580;
0.992825;1.989447;
0.992767;1.989324;
0.992716;1.989210;
0.992670;1.989106;
0.992631;1.989011;
0.992598;1.988926;
0.992571;1.988850;
0.992550;1.988784;
0.992535;1.988727;
0.992526;1.988679;
0.992523;1.988641;
0.992526;1.988612;
0.992534;1.988591;
0.992548;1.988580;
0.992567;1.988578;
0.992592;1.988585;
0.992623;1.988600;
0.992659;1.988625;
0.992700;1.988657;
0.992746;1.988698;
0.992798;1.988748;
0.992854;1.988805;
0.992916;1.988870;
0.992982;1.988944;
0.993053;1.989025;
0.993128;1.989113;
0.993208;1.989209;
0.993292;1.989313;
0.993380;1.989423;
0.993473;1.989540;
0.993569;1.989664;
0.993670;1.989794;
0.993774;1.989931;
0.993882;1.990075;
0.993993;1.990224;
0.994108;1.990379;
0.994226;1.990540;
0.994347;1.990706;
0.994472;1.990878;
0.994599;1.991055;
0.994728;1.991237;
0.994861;1.991423;
0.994996;1.991614;
0.995133;1.991810;
0.995273;1.992009;
0.995415;1.992213;
0.995558;1.992420;
0.995704;1.992631;
0.995851;1.992845;
0.996000;1.993063;
0.996150;1.993283;
0.996302;1.993506;
0.996454;1.993732;
0.996608;1.993960;
0.996763;1.994191;
0.996919;1.994423;
0.997075;1.994657;
0.997232;1.994893;
0.997390;1.995130;
0.997548;1.995369;
0.997706;1.995608;
0.997864;1.995848;
0.998021;1.996089;
0.998179;1.996330;
0.998336;1.996571;
0.998493;1.996812;
0.998649;1.997053;
0.998805;1.997294;
0.998960;1.997534;
0.999113;1.997773;
0.999266;1.998011;
0.999418;1.998248;
0.999568;1.998483;
0.999717;1.998718;
0.999865;1.998950;
1.000011;1.999181;
1.000155;1.999410;
1.000298;1.999637;
1.000439;1.999861;
1.000578;2.000084;
1.000715;2.000303;
1.000849;2.000520;
1.000982;2.000735;
1.001113;2.000946;
1.001241;2.001155;
1.001367;2.001360;
1.001491;2.001562;
1.001612;2.001761;
1.001731;2.001956;
1.001847;2.002148;
1.001960;2.002336;
