5,38347; 4,38347; 5,38347; 4; 4,38348; 0,000384298; 50; 1; nan; nan; 4; 1; 
76,1396; 75,1396; 76,1396; 4; 75,1396; 0,0401701; 50; 1; nan; nan; 3; 1; 
24,5334; 23,5334; 24,5334; 4; 23,5334; 0,0110765; 50; 1; nan; nan; 4; 1; 
49,3037; 49,3037; 50,3037; 3; 50,3037; -0,014985; 50; 1; nan; nan; 3; 1; 
39,2895; 38,2895; 39,2895; 4; 38,2895; 0,0312231; 50; 1; nan; nan; 4; 1; 
-62,5651; -62,5651; -61,5651; 3; -61,5651; 0,0758053; 50; 1; nan; nan; 4; 1; 
20,0681; 19,0681; 20,0681; 4; 19,0681; 0,00727187; 50; 1; nan; nan; 4; 1; 
12,9805; 11,9805; 12,9805; 4; 11,9805; 0,00287063; 50; 1; nan; nan; 4; 1; 
72,6016; 71,6016; 72,6016; 4; 71,6016; -0,192167; 50; 1; nan; nan; 3; 1; 
68,4251; 67,4251; 68,4251; 4; 67,4251; -0,632811; 50; 1; nan; nan; 4; 1; 
-84,3629; -84,3629; -83,3629; 3; -83,3629; 0,138987; 50; 1; nan; nan; 4; 1; 
59,8357; 59,8357; 60,8357; 3; 60,8357; -0,869026; 50; 1; nan; nan; 4; 1; 
-57,4444; -57,4444; -56,4444; 3; -56,4444; 0,0637195; 50; 1; nan; nan; 4; 1; 
-24,2686; -24,2686; -23,2686; 3; -23,2686; 0,0108286; 50; 1; nan; nan; 4; 1; 
52,421; 52,421; 53,421; 3; 53,421; -0,187279; 50; 1; nan; nan; 3; 1; 
47,1333; 47,1333; 48,1333; 3; 48,1333; 0,0346115; 50; 1; nan; nan; 3; 1; 
95,0608; 94,0608; 95,0608; 4; 94,0608; 0,177006; 50; 1; nan; nan; 4; 1; 
-27,8913; -27,8913; -26,8913; 3; -26,8913; 0,0144628; 50; 1; nan; nan; 4; 1; 
67,2369; 66,2369; 67,2369; 4; 66,2369; -0,74982; 50; 1; nan; nan; 4; 1; 
-99,587; -99,587; -98,587; 3; -98,587; 0,194388; 50; 1; nan; nan; 4; 1; 
-13,3102; -13,3102; -12,3102; 3; -12,3102; 0,00303083; 50; 1; nan; nan; 4; 1; 
-70,2508; -70,2508; -69,2508; 3; -69,2508; 0,0959135; 50; 1; nan; nan; 4; 1; 
44,7578; 43,7578; 44,7578; 4; 43,7578; 0,0470876; 50; 1; nan; nan; 3; 1; 
-79,309; -79,309; -78,309; 3; -78,309; 0,122646; 50; 1; nan; nan; 4; 1; 
-96,0416; -96,0416; -95,0416; 3; -95,0416; 0,180658; 50; 1; nan; nan; 4; 1; 
98,1558; 97,1558; 98,1558; 4; 97,1558; 0,188792; 50; 1; nan; nan; 4; 1; 
-24,4623; -24,4623; -23,4623; 3; -23,4623; 0,0110096; 50; 1; nan; nan; 4; 1; 
76,7169; 75,7169; 76,7169; 4; 75,7169; 0,0621418; 50; 1; nan; nan; 3; 1; 
53,1688; 53,1688; 54,1688; 3; 54,1688; -0,248778; 50; 1; nan; nan; 3; 1; 
-55,3488; -55,3488; -54,3488; 3; -54,3488; 0,0590758; 50; 1; nan; nan; 4; 1; 
91,0014; 90,0014; 91,0014; 4; 90,0014; 0,162562; 50; 1; nan; nan; 4; 1; 
-90,9045; -90,9045; -89,9045; 3; -89,9045; 0,161656; 50; 1; nan; nan; 4; 1; 
-79,3218; -79,3218; -78,3218; 3; -78,3218; 0,122686; 50; 1; nan; nan; 4; 1; 
-35,4656; -35,4656; -34,4656; 3; -34,4656; 0,0237576; 50; 1; nan; nan; 4; 1; 
-73,503; -73,503; -72,503; 3; -72,503; 0,105134; 50; 1; nan; nan; 4; 1; 
7,49545; 6,49545; 7,49545; 4; 6,49546; 0,000843819; 50; 1; nan; nan; 4; 1; 
-63,9935; -63,9935; -62,9935; 3; -62,9935; 0,0793636; 50; 1; nan; nan; 4; 1; 
31,6596; 30,6596; 31,6596; 4; 30,6596; 0,0188328; 50; 1; nan; nan; 4; 1; 
22,5895; 21,5895; 22,5895; 4; 21,5895; 0,00932213; 50; 1; nan; nan; 4; 1; 
15,1423; 14,1423; 15,1423; 4; 14,1423; 0,00400011; 50; 1; nan; nan; 4; 1; 
10,0401; 9,04011; 10,0401; 4; 9,04011; 0,00163447; 50; 1; nan; nan; 4; 1; 
-57,7868; -57,7868; -56,7868; 3; -56,7868; 0,0644949; 50; 1; nan; nan; 4; 1; 
17,1467; 16,1467; 17,1467; 4; 16,1467; 0,00521434; 50; 1; nan; nan; 4; 1; 
-39,315; -39,315; -38,315; 3; -38,315; 0,0293608; 50; 1; nan; nan; 4; 1; 
-50,5617; -50,5617; -49,5617; 3; -49,5617; 0,0491272; 50; 1; nan; nan; 4; 1; 
3,06444; 2,06444; 3,06444; 4; 2,06444; 8,52387e-05; 50; 1; nan; nan; 4; 1; 
-37,7102; -37,7102; -36,7102; 3; -36,7102; 0,0269528; 50; 1; nan; nan; 4; 1; 
-56,8849; -56,8849; -55,8849; 3; -55,8849; 0,0624625; 50; 1; nan; nan; 4; 1; 
-76,1163; -76,1163; -75,1163; 3; -75,1163; 0,112849; 50; 1; nan; nan; 4; 1; 
-75,7381; -75,7381; -74,7381; 3; -74,7381; 0,111716; 50; 1; nan; nan; 4; 1; 
37,0012; 36,0012; 37,0012; 4; 36,0012; 0,0266036; 50; 1; nan; nan; 4; 1; 
-96,5957; -96,5957; -95,5957; 3; -95,5957; 0,182771; 50; 1; nan; nan; 4; 1; 
-61,7483; -61,7483; -60,7483; 3; -60,7484; 0,0738072; 50; 1; nan; nan; 4; 1; 
-35,7451; -35,7451; -34,7451; 3; -34,7451; 0,0241444; 50; 1; nan; nan; 4; 1; 
-25,3787; -25,3787; -24,3787; 3; -24,3787; 0,0118864; 50; 1; nan; nan; 4; 1; 
94,3971; 93,3971; 94,3971; 4; 93,3971; 0,174546; 50; 1; nan; nan; 4; 1; 
-77,217; -77,217; -76,217; 3; -76,217; 0,116181; 50; 1; nan; nan; 4; 1; 
-36,5261; -36,5261; -35,5261; 3; -35,5261; 0,0252421; 50; 1; nan; nan; 4; 1; 
60,3769; 60,3769; 61,3769; 3; 61,3769; -0,894255; 50; 1; nan; nan; 4; 1; 
-70,0301; -70,0301; -69,0301; 3; -69,0301; 0,0953032; 50; 1; nan; nan; 4; 1; 
-95,7032; -95,7032; -94,7032; 3; -94,7032; 0,179374; 50; 1; nan; nan; 4; 1; 
54,1551; 54,1551; 55,1551; 3; 55,1551; -0,340231; 50; 1; nan; nan; 3; 1; 
57,6369; 57,6369; 58,6369; 3; 58,6369; -0,699198; 50; 1; nan; nan; 4; 1; 
-87,7215; -87,7215; -86,7215; 3; -86,7215; 0,150412; 50; 1; nan; nan; 4; 1; 
94,4936; 93,4936; 94,4936; 4; 93,4936; 0,174902; 50; 1; nan; nan; 4; 1; 
-72,7572; -72,7572; -71,7572; 3; -71,7572; 0,102982; 50; 1; nan; nan; 4; 1; 
-81,1354; -81,1354; -80,1354; 3; -80,1354; 0,128434; 50; 1; nan; nan; 4; 1; 
-30,9233; -30,9233; -29,9233; 3; -29,9233; 0,0179081; 50; 1; nan; nan; 4; 1; 
68,3386; 67,3386; 68,3386; 4; 67,3386; -0,641896; 50; 1; nan; nan; 4; 1; 
-95,5609; -95,5609; -94,5609; 3; -94,5609; 0,178835; 50; 1; nan; nan; 4; 1; 
93,9706; 92,9706; 93,9706; 4; 92,9706; 0,172981; 50; 1; nan; nan; 4; 1; 
71,2044; 70,2044; 71,2044; 4; 70,2044; -0,329301; 50; 1; nan; nan; 3; 1; 
-22,7974; -22,7974; -21,7974; 3; -21,7974; 0,0095025; 50; 1; nan; nan; 4; 1; 
38,7555; 37,7555; 38,7555; 4; 37,7555; 0,0300306; 50; 1; nan; nan; 4; 1; 
58,8925; 58,8925; 59,8925; 3; 59,8925; -0,807784; 50; 1; nan; nan; 4; 1; 
-34,7597; -34,7597; -33,7597; 3; -33,7597; 0,0227943; 50; 1; nan; nan; 4; 1; 
0,994871; -0,00512935; 0,994871; 4; -2,52968e-06; 1,20536e-16; 50; 1; 2,36265e-13; -7,44939e-18; 7; 1; 
30,4148; 29,4148; 30,4148; 4; 29,4148; 0,0173187; 50; 1; nan; nan; 4; 1; 
45,7231; 45,7231; 46,7231; 3; 46,7231; 0,0466829; 50; 1; nan; nan; 3; 1; 
-99,7029; -99,7029; -98,7029; 3; -98,7029; 0,194845; 50; 1; nan; nan; 4; 1; 
-79,8257; -79,8257; -78,8257; 3; -78,8257; 0,12427; 50; 1; nan; nan; 4; 1; 
-58,5145; -58,5145; -57,5145; 3; -57,5145; 0,0661583; 50; 1; nan; nan; 4; 1; 
-24,8945; -24,8945; -23,8945; 3; -23,8945; 0,0114189; 50; 1; nan; nan; 4; 1; 
-58,5133; -58,5133; -57,5133; 3; -57,5133; 0,0661556; 50; 1; nan; nan; 4; 1; 
-51,1614; -51,1614; -50,1614; 3; -50,1614; 0,0503233; 50; 1; nan; nan; 4; 1; 
-50,6828; -50,6828; -49,6828; 3; -49,6828; 0,0493676; 50; 1; nan; nan; 4; 1; 
-51,1829; -51,1829; -50,1829; 3; -50,1829; 0,0503665; 50; 1; nan; nan; 4; 1; 
-69,769; -69,769; -68,769; 3; -68,769; 0,0945835; 50; 1; nan; nan; 4; 1; 
-42,7485; -42,7485; -41,7485; 3; -41,7485; 0,0348587; 50; 1; nan; nan; 4; 1; 
38,1473; 37,1473; 38,1473; 4; 37,1473; 0,0287638; 50; 1; nan; nan; 4; 1; 
44,28; 43,28; 44,28; 4; 43,28; 0,045766; 50; 1; nan; nan; 3; 1; 
92,2937; 91,2937; 92,2937; 4; 91,2937; 0,166976; 50; 1; nan; nan; 4; 1; 
-64,167; -64,167; -63,167; 3; -63,167; 0,0798014; 50; 1; nan; nan; 4; 1; 
86,2844; 85,2844; 86,2844; 4; 85,2844; 0,149449; 50; 1; nan; nan; 4; 1; 
49,954; 49,954; 50,954; 3; 50,954; -0,0399281; 50; 1; nan; nan; 3; 1; 
-2,3915; -2,3915; -1,3915; 3; -1,39151; 3,87258e-05; 50; 1; nan; nan; 4; 1; 
-35,9103; -35,9103; -34,9103; 3; -34,9103; 0,0243746; 50; 1; nan; nan; 4; 1; 
82,3028; 81,3028; 82,3028; 4; 81,3028; 0,141095; 50; 1; nan; nan; 3; 1; 
21,3212; 20,3212; 21,3212; 4; 20,3212; 0,00825903; 50; 1; nan; nan; 4; 1; 
8,98178; 7,98178; 8,98178; 4; 7,98179; 0,00127418; 50; 1; nan; nan; 4; 1; 
35,9829; -21,6822; 10,354; 13; -8,81892e-07; 8,10529e-18; 64; 1; 2,33911e-13; -7,44939e-18; 7; 1; 
62,3568; 61,3568; 62,3568; 3; 62,3568; -0,919144; 50; 1; nan; nan; 4; 1; 
0,477374; -0,522626; 0,477374; 3; -8,79587e-07; 8,0241e-18; 50; 1; 2,48372e-13; -7,44939e-18; 6; 1; 
-93,2847; -35,6196; 36,4617; 14; -4,56441e-07; -3,28261e-18; 68; 1; 2,41164e-13; -7,44939e-18; 7; 1; 
-23,5616; -6,47566; 14,8818; 11; -1,47395e-06; 3,60011e-17; 62; 1; 2,3361e-13; -7,44939e-18; 8; 1; 
-95,1718; -37,5068; 34,5745; 14; -1,84192e-07; -6,77085e-18; 68; 1; 2,26624e-13; -7,44939e-18; 18; 1; 
-30,1288; -13,0429; 8,31456; 11; 2,54838e-06; 1,22435e-16; 62; 1; 2,33892e-13; -7,44939e-18; 8; 1; 
-60,4296; -21,9862; 26,068; 13; 1,56431e-07; -6,95997e-18; 66; 1; 2,34035e-13; -7,44939e-18; 7; 1; 
89,1321; 50,6887; 72,0462; 12; 62,727; -0,921198; 62; 1; 62,727; -0,921198; 11; 1; 
-24,1215; -7,03561; 14,3218; 11; 2,36993e-06; 1,04882e-16; 62; 1; 2,33769e-13; -7,44939e-18; 8; 1; 
-79,0981; 7,39944; 115,521; 15; 62,727; -0,921198; 70; 1; nan; nan; 12; 1; 
95,5146; 37,8495; 69,8857; 13; 62,727; -0,921198; 64; 1; nan; nan; 4; 1; 
87,9109; 49,4675; 70,825; 12; 62,727; -0,921198; 62; 1; 62,727; -0,921198; 11; 1; 
31,8241; -6,61929; 14,7381; 12; 2,85245e-06; 1,5528e-16; 62; 1; 2,3391e-13; -7,44939e-18; 8; 1; 
-54,9245; -16,4812; 31,573; 13; 9,92069e-07; 1,22346e-17; 66; 1; 2,30046e-13; -7,44939e-18; 9; 1; 
65,2204; 61,8454; 63,7204; 6; 62,727; -0,921198; 52; 1; nan; nan; 8; 1; 
-17,9183; -6,52765; 7,71063; 10; -7,0166e-07; 2,39716e-18; 62; 1; 2,3716e-13; -7,44939e-18; 7; 1; 
-41,9732; -16,3443; 15,6919; 12; 1,19574e-06; 2,11464e-17; 64; 1; 2,33907e-13; -7,44939e-18; 7; 1; 
-49,7676; -11,3242; 36,73; 13; 9,20338e-07; 9,49104e-18; 66; 1; 2,37395e-13; -7,44939e-18; 7; 1; 
-57,0268; -18,5834; 29,4708; 13; -9,60712e-08; -7,26479e-18; 66; 1; 2,48666e-13; -7,44939e-18; 7; 1; 
-71,838; -33,3947; 14,6595; 13; -1,37205e-06; 3,0201e-17; 66; 1; 2,33911e-13; -7,44939e-18; 8; 1; 
-67,418; -28,9746; 19,0796; 13; 1,51325e-06; 3,8349e-17; 66; 1; 1,83311e-13; -7,44939e-18; 8; 1; 
-96,0787; -38,4137; 33,6676; 14; -9,5287e-07; 1,07098e-17; 68; 1; 2,27584e-13; -7,44939e-18; 17; 1; 
75,0717; 57,9857; 67,4779; 10; 62,727; -0,921198; 60; 1; nan; nan; 8; 1; 
39,5812; -18,0839; 13,9523; 13; -1,26914e-06; 2,47647e-17; 64; 1; 2,33911e-13; -7,44939e-18; 8; 1; 
-34,4245; -8,79556; 23,2406; 12; 2,74026e-06; 1,42731e-16; 64; 1; 2,34025e-13; -7,44939e-18; 6; 1; 
-48,3749; -9,93159; 38,1226; 13; -1,71632e-06; 5,14654e-17; 66; 1; 2,53174e-13; -7,44939e-18; 7; 1; 
-44,722; -19,0931; 12,9431; 12; 1,05684e-06; 1,48886e-17; 64; 1; 2,33911e-13; -7,44939e-18; 8; 1; 
-54,544; -16,1006; 31,9536; 13; -2,07785e-06; 7,88998e-17; 66; 1; 2,32951e-13; -7,44939e-18; 9; 1; 
-55,7735; -17,3301; 30,7241; 13; 2,3527e-07; -6,34235e-18; 66; 1; 2,33909e-13; -7,44939e-18; 8; 1; 
89,8876; 51,4442; 72,8017; 12; 62,727; -0,921198; 62; 1; nan; nan; 11; 1; 
48,9353; 56,529; 66,0212; 9; 62,727; -0,921198; 60; 1; nan; nan; 10; 1; 
98,3027; 40,6377; 72,6738; 13; 62,727; -0,921198; 64; 1; nan; nan; 13; 1; 
-49,1218; -10,6784; 37,3758; 13; -2,50615e-06; 1,18166e-16; 66; 1; 2,33911e-13; -7,44939e-18; 8; 1; 
-83,9595; -26,2945; 45,7868; 14; -2,35462e-06; 1,03435e-16; 68; 1; 2,3391e-13; -7,44939e-18; 9; 1; 
-89,4737; -31,8087; 40,2726; 14; 7,87877e-07; 4,96562e-18; 68; 1; 2,33181e-13; -7,44939e-18; 9; 1; 
-67,0022; -28,5588; 19,4954; 13; 2,04535e-06; 7,62198e-17; 66; 1; 2,39441e-13; -7,44939e-18; 10; 1; 
-49,5159; -11,0725; 36,9817; 13; -1,09432e-06; 1,65015e-17; 66; 1; 2,39232e-13; -7,44939e-18; 7; 1; 
51,2816; 58,8753; 68,3675; 9; 62,727; -0,921198; 60; 1; 62,727; -0,921198; 10; 1; 
89,3705; 50,9271; 72,2845; 12; 62,727; -0,921198; 62; 1; nan; nan; 12; 1; 
73,7969; 56,711; 66,2032; 10; 62,727; -0,921198; 60; 1; nan; nan; 10; 1; 
-24,6682; -7,58228; 13,7751; 11; 1,67096e-07; -6,89097e-18; 62; 1; 2,33443e-13; -7,44939e-18; 8; 1; 
-46,1995; -20,5706; 11,4655; 12; -8,17364e-07; 5,9123e-18; 64; 1; 2,33912e-13; -7,44939e-18; 7; 1; 
-29,1575; -12,0716; 9,28585; 11; 4,034e-07; -4,19475e-18; 62; 1; 2,3391e-13; -7,44939e-18; 8; 1; 
69,5435; 58,1529; 64,481; 9; 62,727; -0,921198; 58; 1; nan; nan; 10; 1; 
55,8094; 60,8719; 67,2; 8; 62,727; -0,921198; 58; 1; nan; nan; 10; 1; 
-53,3617; -14,9184; 33,1358; 13; 1,30844e-07; -7,10698e-18; 66; 1; 2,33483e-13; -7,44939e-18; 9; 1; 
20,013; -5,61592; 8,62236; 11; 7,34352e-07; 3,33605e-18; 62; 1; 2,33907e-13; -7,44939e-18; 8; 1; 
90,9694; 52,5261; 73,8835; 12; 62,727; -0,921198; 62; 1; 62,727; -0,921198; 10; 1; 
54,2265; 59,289; 65,6171; 8; 62,727; -0,921198; 58; 1; nan; nan; 9; 1; 
8,54625; -2,84437; 3,48375; 9; -1,54187e-06; 4,00979e-17; 58; 1; 2,63944e-13; -7,44939e-18; 6; 1; 
92,1588; 53,7155; 75,0729; 12; 62,727; -0,921198; 62; 1; nan; nan; 11; 1; 
-50,2944; -11,8511; 36,2031; 13; 5,59321e-07; -1,19258e-18; 66; 1; 2,33911e-13; -7,44939e-18; 8; 1; 
-97,1433; -39,4782; 32,6031; 14; -5,27776e-07; -1,87843e-18; 68; 1; 2,33457e-13; -7,44939e-18; 16; 1; 
-24,8552; -7,76924; 13,5882; 11; 3,38453e-07; -5,15839e-18; 62; 1; 2,3391e-13; -7,44939e-18; 8; 1; 
-79,4515; 7,04605; 115,168; 15; 62,727; -0,921198; 70; 1; nan; nan; 12; 1; 
58,9987; 61,2487; 64,0612; 6; 62,727; -0,921198; 54; 1; nan; nan; 10; 1; 
-3,47276; -1,22276; 1,58974; 6; 9,22423e-07; 9,56789e-18; 54; 1; 2,46322e-13; -7,44939e-18; 6; 1; 
-95,8799; -38,2149; 33,8664; 14; -9,76552e-07; 1,16237e-17; 68; 1; 2,30745e-13; -7,44939e-18; 17; 1; 
-39,67; -14,0411; 17,995; 12; 2,80347e-06; 1,4974e-16; 64; 1; 2,33911e-13; -7,44939e-18; 6; 1; 
61,8101; 61,8101; 63,3101; 3; 62,727; -0,921198; 52; 1; nan; nan; 8; 1; 
-56,2824; -17,8391; 30,2151; 13; 4,25962e-07; -3,82052e-18; 66; 1; 2,33888e-13; -7,44939e-18; 9; 1; 
-58,1955; -19,7521; 28,3021; 13; -2,52466e-06; 1,20029e-16; 66; 1; 2,37045e-13; -7,44939e-18; 7; 1; 
30,4456; -7,99777; 13,3597; 12; -1,92755e-07; -6,70629e-18; 62; 1; 2,33911e-13; -7,44939e-18; 8; 1; 
38,7817; -18,8833; 13,1528; 13; 6,58369e-08; -7,3627e-18; 64; 1; 2,33911e-13; -7,44939e-18; 8; 1; 
10,2664; -6,81958; 2,6726; 10; -7,26079e-07; 3,09445e-18; 60; 1; 2,2955e-13; -7,44939e-18; 8; 1; 
15,3443; -10,2846; 3,95371; 11; -1,33497e-06; 2,81933e-17; 62; 1; 2,32915e-13; -7,44939e-18; 8; 1; 
-99,9613; -42,2963; 29,785; 14; 3,76286e-07; -4,61757e-18; 68; 1; 2,31313e-13; -7,44939e-18; 13; 1; 
62,7512; 61,7512; 62,7512; 3; 62,727; -0,921198; 50; 1; nan; nan; 8; 1; 
14,1919; -2,89405; 6,59814; 10; 8,25625e-07; 6,18374e-18; 60; 1; 2,35613e-13; -7,44939e-18; 7; 1; 
-67,639; -29,1956; 18,8586; 13; 2,55371e-07; -6,1451e-18; 66; 1; 2,01308e-13; -7,44939e-18; 8; 1; 
4,29652; -3,29723; 0,921516; 8; 1,60712e-06; 4,4207e-17; 56; 1; 2,18832e-13; -7,44939e-18; 8; 1; 
-74,7398; 11,7577; 119,88; 15; 62,727; -0,921198; 70; 1; nan; nan; 13; 1; 
72,3106; 55,2247; 64,7169; 10; 62,727; -0,921198; 60; 1; 62,727; -0,921198; 10; 1; 
-75,468; 11,0296; 119,152; 15; 62,727; -0,921198; 70; 1; nan; nan; 13; 1; 
-92,685; -35,02; 37,0613; 14; -2,14254e-06; 8,43605e-17; 68; 1; 2,3233e-13; -7,44939e-18; 8; 1; 
73,0859; 56; 65,4921; 10; 62,727; -0,921198; 60; 1; nan; nan; 9; 1; 
-23,8897; -6,80379; 14,5536; 11; -1,96363e-06; 6,96675e-17; 62; 1; 2,33911e-13; -7,44939e-18; 8; 1; 
14,2025; -2,88339; 6,6088; 10; 1,43516e-06; 3,37443e-17; 60; 1; 2,33672e-13; -7,44939e-18; 8; 1; 
27,9507; -10,4926; 10,8648; 12; 4,21401e-07; -3,89781e-18; 62; 1; 2,33911e-13; -7,44939e-18; 7; 1; 
-93,6424; -35,9774; 36,1039; 14; 8,17172e-07; 5,90602e-18; 68; 1; 2,3392e-13; -7,44939e-18; 8; 1; 
-66,6544; -28,211; 19,8432; 13; -1,79928e-06; 5,72985e-17; 66; 1; 2,32602e-13; -7,44939e-18; 9; 1; 
-70,0238; -31,5805; 16,4737; 13; 6,45817e-08; -7,36597e-18; 66; 1; 2,33747e-13; -7,44939e-18; 7; 1; 
