5,6; 3,21624; -0,0723778; 
5,7; 3,20912; -0,0700134; 
5,8; 3,20225; -0,067264; 
5,9; 3,19568; -0,0642084; 
6; 3,18942; -0,0609178; 
6,1; 3,1835; -0,0574561; 
6,2; 3,17793; -0,0538808; 
6,3; 3,17272; -0,0502426; 
6,4; 3,16788; -0,0465861; 
6,5; 3,16341; -0,0429504; 
6,6; 3,15929; -0,039369; 
6,7; 3,15553; -0,0358703; 
6,8; 3,15211; -0,0324784; 
6,9; 3,14903; -0,0292129; 
7; 3,14627; -0,0260897; 
7,1; 3,14381; -0,0231209; 
7,2; 3,14164; -0,0203158; 
7,3; 3,13974; -0,0176805; 
7,4; 3,13809; -0,0152189; 
7,5; 3,13669; -0,0129325; 
7,6; 3,1355; -0,0108207; 
7,7; 3,13452; -0,00888145; 
7,8; 3,13372; -0,00711122; 
7,9; 3,13309; -0,00550521; 
8; 3,13261; -0,00405763; 
8,1; 3,13227; -0,00276188; 
8,2; 3,13206; -0,00161073; 
8,3; 3,13195; -0,000596448; 
8,4; 3,13193; 0,000289015; 
8,5; 3,132; 0,00105394; 
8,6; 3,13214; 0,0017067; 
8,7; 3,13234; 0,00225569; 
8,8; 3,13259; 0,00270921; 
8,9; 3,13288; 0,00307542; 
9; 3,1332; 0,00336227; 
9,1; 3,13355; 0,00357743; 
9,2; 3,13391; 0,00372828; 
9,3; 3,13429; 0,00382187; 
9,4; 3,13468; 0,00386486; 
9,5; 3,13506; 0,00386356; 
9,6; 3,13545; 0,00382385; 
9,7; 3,13583; 0,00375124; 
9,8; 3,1362; 0,00365082; 
9,9; 3,13656; 0,0035273; 
10; 3,1369; 0,00338497; 
10,1; 3,13723; 0,00322776; 
10,2; 3,13755; 0,00305921; 
10,3; 3,13784; 0,00288251; 
10,4; 3,13812; 0,00270051; 
10,5; 3,13838; 0,00251573; 
10,6; 3,13863; 0,00233039; 
10,7; 3,13885; 0,0021464; 
10,8; 3,13906; 0,00196543; 
10,9; 3,13924; 0,00178889; 
11; 3,13941; 0,00161794; 
11,1; 3,13957; 0,00145355; 
11,2; 3,1397; 0,0012965; 
11,3; 3,13983; 0,00114736; 
11,4; 3,13993; 0,00100659; 
11,5; 3,14003; 0,000874472; 
11,6; 3,14011; 0,000751178; 
11,7; 3,14018; 0,000636767; 
11,8; 3,14024; 0,0005312; 
11,9; 3,14029; 0,000434356; 
12; 3,14032; 0,000346044; 
12,1; 3,14036; 0,000266011; 
12,2; 3,14038; 0,000193957; 
12,3; 3,14039; 0,00012954; 
12,4; 3,1404; 7,23885e-05; 
12,5; 3,14041; 2,21085e-05; 
12,6; 3,14041; -2,17114e-05; 
12,7; 3,1404; -5,9492e-05; 
12,8; 3,1404; -9,16586e-05; 
12,9; 3,14039; -0,000118636; 
13; 3,14037; -0,000140844; 
13,1; 3,14036; -0,000158696; 
13,2; 3,14034; -0,00017259; 
13,3; 3,14032; -0,000182916; 
13,4; 3,14031; -0,000190043; 
13,5; 3,14029; -0,000194326; 
13,6; 3,14027; -0,000196099; 
13,7; 3,14025; -0,000195679; 
13,8; 3,14023; -0,000193361; 
13,9; 3,14021; -0,000189421; 
14; 3,14019; -0,000184112; 
14,1; 3,14017; -0,000177671; 
14,2; 3,14015; -0,000170312; 
14,3; 3,14014; -0,00016223; 
14,4; 3,14012; -0,000153603; 
14,5; 3,14011; -0,000144588; 
14,6; 3,14009; -0,000135327; 
14,7; 3,14008; -0,000125946; 
14,8; 3,14007; -0,000116554; 
14,9; 3,14006; -0,000107246; 
15; 3,14005; -9,81039e-05; 
15,1; 3,14004; -8,91972e-05; 
15,2; 3,14003; -8,05834e-05; 
15,3; 3,14002; -7,23096e-05; 
15,4; 3,14001; -6,44132e-05; 
15,5; 3,14001; -5,69228e-05; 
15,6; 3,14; -4,98595e-05; 
15,7; 3,14; -4,32368e-05; 
15,8; 3,13999; -3,70624e-05; 
15,9; 3,13999; -3,13384e-05; 
16; 3,13999; -2,60621e-05; 
16,1; 3,13999; -2,12266e-05; 
16,2; 3,13998; -1,68218e-05; 
16,3; 3,13998; -1,28342e-05; 
16,4; 3,13998; -9,24837e-06; 
16,5; 3,13998; -6,04665e-06; 
16,6; 3,13998; -3,20998e-06; 
16,7; 3,13998; -7,18178e-07; 
16,8; 3,13998; 1,4497e-06; 
16,9; 3,13998; 3,31505e-06; 
17; 3,13998; 4,89945e-06; 
17,1; 3,13998; 6,22441e-06; 
17,2; 3,13998; 7,31117e-06; 
17,3; 3,13998; 8,18053e-06; 
17,4; 3,13998; 8,85271e-06; 
17,5; 3,13998; 9,34718e-06; 
17,6; 3,13998; 9,68262e-06; 
17,7; 3,13999; 9,87682e-06; 
17,8; 3,13999; 9,9466e-06; 
17,9; 3,13999; 9,90781e-06; 
18; 3,13999; 9,77524e-06; 
18,1; 3,13999; 9,56269e-06; 
18,2; 3,13999; 9,28291e-06; 
18,3; 3,13999; 8,94762e-06; 
18,4; 3,13999; 8,56755e-06; 
18,5; 3,13999; 8,15243e-06; 
18,6; 3,13999; 7,71108e-06; 
18,7; 3,13999; 7,25139e-06; 
18,8; 3,14; 6,78037e-06; 
18,9; 3,14; 6,30425e-06; 
19; 3,14; 5,82844e-06; 
19,1; 3,14; 5,35767e-06; 
19,2; 3,14; 4,89595e-06; 
19,3; 3,14; 4,4467e-06; 
19,4; 3,14; 4,01275e-06; 
19,5; 3,14; 3,5964e-06; 
19,6; 3,14; 3,19946e-06; 
19,7; 3,14; 2,82332e-06; 
19,8; 3,14; 2,46897e-06; 
19,9; 3,14; 2,13705e-06; 
20; 3,14; 1,8279e-06; 
20,1; 3,14; 1,54157e-06; 
20,2; 3,14; 1,2779e-06; 
20,3; 3,14; 1,03651e-06; 
20,4; 3,14; 8,1684e-07; 
20,5; 3,14; 6,18204e-07; 
20,6; 3,14; 4,39789e-07; 
20,7; 3,14; 2,80689e-07; 
20,8; 3,14; 1,39928e-07; 
20,9; 3,14; 1,64722e-08; 
21; 3,14; -9,07437e-08; 
21,1; 3,14; -1,82808e-07; 
21,2; 3,14; -2,60813e-07; 
21,3; 3,14; -3,2585e-07; 
21,4; 3,14; -3,78992e-07; 
21,5; 3,14; -4,21289e-07; 
21,6; 3,14; -4,53759e-07; 
21,7; 3,14; -4,77385e-07; 
21,8; 3,14; -4,93105e-07; 
21,9; 3,14; -5,01813e-07; 
22; 3,14; -5,04354e-07; 
22,1; 3,14; -5,01521e-07; 
22,2; 3,14; -4,94058e-07; 
22,3; 3,14; -4,82654e-07; 
22,4; 3,14; -4,67946e-07; 
22,5; 3,14; -4,5052e-07; 
22,6; 3,14; -4,30911e-07; 
22,7; 3,14; -4,09606e-07; 
22,8; 3,14; -3,87042e-07; 
22,9; 3,14; -3,63612e-07; 
23; 3,14; -3,39664e-07; 
23,1; 3,14; -3,15508e-07; 
23,2; 3,14; -2,91411e-07; 
23,3; 3,14; -2,67606e-07; 
23,4; 3,14; -2,44292e-07; 
23,5; 3,14; -2,21638e-07; 
23,6; 3,14; -1,9978e-07; 
23,7; 3,14; -1,78832e-07; 
23,8; 3,14; -1,58882e-07; 
23,9; 3,14; -1,39997e-07; 
24; 3,14; -1,22223e-07; 
24,1; 3,14; -1,0559e-07; 
24,2; 3,14; -9,01138e-08; 
24,3; 3,14; -7,57938e-08; 
24,4; 3,14; -6,26198e-08; 
24,5; 3,14; -5,05711e-08; 
24,6; 3,14; -3,96184e-08; 
24,7; 3,14; -2,97254e-08; 
24,8; 3,14; -2,08502e-08; 
24,9; 3,14; -1,29461e-08; 
25; 3,14; -5,96299e-09; 
25,1; 3,14; 1,51798e-10; 
25,2; 3,14; 5,45258e-09; 
25,3; 3,14; 9,99459e-09; 
25,4; 3,14; 1,38333e-08; 
25,5; 3,14; 1,70238e-08; 
25,6; 3,14; 1,96205e-08; 
25,7; 3,14; 2,16762e-08; 
25,8; 3,14; 2,32423e-08; 
25,9; 3,14; 2,43683e-08; 
26; 3,14; 2,51014e-08; 
26,1; 3,14; 2,54864e-08; 
26,2; 3,14; 2,55659e-08; 
26,3; 3,14; 2,53795e-08; 
26,4; 3,14; 2,49645e-08; 
26,5; 3,14; 2,43554e-08; 
26,6; 3,14; 2,3584e-08; 
26,7; 3,14; 2,26797e-08; 
26,8; 3,14; 2,16691e-08; 
26,9; 3,14; 2,05764e-08; 
27; 3,14; 1,94235e-08; 
27,1; 3,14; 1,82298e-08; 
27,2; 3,14; 1,70127e-08; 
27,3; 3,14; 1,57875e-08; 
27,4; 3,14; 1,45675e-08; 
27,5; 3,14; 1,33641e-08; 
27,6; 3,14; 1,21872e-08; 
27,7; 3,14; 1,1045e-08; 
27,8; 3,14; 9,94429e-09; 
27,9; 3,14; 8,89055e-09; 
28; 3,14; 7,88805e-09; 
28,1; 3,14; 6,94e-09; 
28,2; 3,14; 6,04864e-09; 
28,3; 3,14; 5,21532e-09; 
28,4; 3,14; 4,44065e-09; 
28,5; 3,14; 3,72458e-09; 
28,6; 3,14; 3,06647e-09; 
28,7; 3,14; 2,46519e-09; 
28,8; 3,14; 1,91919e-09; 
28,9; 3,14; 1,42658e-09; 
29; 3,14; 9,85174e-10; 
29,1; 3,14; 5,92587e-10; 
29,2; 3,14; 2,46247e-10; 
29,3; 3,14; -5,65314e-11; 
29,4; 3,14; -3,18515e-10; 
29,5; 3,14; -5,42507e-10; 
29,6; 3,14; -7,31321e-10; 
29,7; 3,14; -8,87744e-10; 
29,8; 3,14; -1,01452e-09; 
29,9; 3,14; -1,11432e-09; 
30; 3,14; -1,18974e-09; 
30,1; 3,14; -1,24325e-09; 
30,2; 3,14; -1,27724e-09; 
30,3; 3,14; -1,29397e-09; 
30,4; 3,14; -1,29555e-09; 
30,5; 3,14; -1,28398e-09; 
30,6; 3,14; -1,26114e-09; 
30,7; 3,14; -1,22874e-09; 
30,8; 3,14; -1,18837e-09; 
30,9; 3,14; -1,1415e-09; 
31; 3,14; -1,08947e-09; 
31,1; 3,14; -1,03347e-09; 
31,2; 3,14; -9,74591e-10; 
31,3; 3,14; -9,13807e-10; 
31,4; 3,14; -8,51976e-10; 
31,5; 3,14; -7,89854e-10; 
31,6; 3,14; -7,281e-10; 
31,7; 3,14; -6,67282e-10; 
31,8; 3,14; -6,07883e-10; 
31,9; 3,14; -5,50307e-10; 
32; 3,14; -4,94887e-10; 
32,1; 3,14; -4,4189e-10; 
32,2; 3,14; -3,91523e-10; 
32,3; 3,14; -3,43939e-10; 
32,4; 3,14; -2,99244e-10; 
32,5; 3,14; -2,575e-10; 
32,6; 3,14; -2,18732e-10; 
32,7; 3,14; -1,82931e-10; 
32,8; 3,14; -1,5006e-10; 
32,9; 3,14; -1,20059e-10; 
33; 3,14; -9,2846e-11; 
33,1; 3,14; -6,83215e-11; 
33,2; 3,14; -4,63736e-11; 
33,3; 3,14; -2,68789e-11; 
33,4; 3,14; -9,7062e-12; 
33,5; 3,14; 5,28165e-12; 
33,6; 3,14; 1,82252e-11; 
33,7; 3,14; 2,9267e-11; 
33,8; 3,14; 3,85494e-11; 
33,9; 3,14; 4,62136e-11; 
34; 3,14; 5,2398e-11; 
34,1; 3,14; 5,72375e-11; 
34,2; 3,14; 6,08625e-11; 
34,3; 3,14; 6,33981e-11; 
34,4; 3,14; 6,49639e-11; 
34,5; 3,14; 6,5673e-11; 
34,6; 3,14; 6,56322e-11; 
34,7; 3,14; 6,49416e-11; 
34,8; 3,14; 6,36943e-11; 
34,9; 3,14; 6,19768e-11; 
35; 3,14; 5,98687e-11; 
35,1; 3,14; 5,7443e-11; 
35,2; 3,14; 5,47661e-11; 
35,3; 3,14; 5,18981e-11; 
35,4; 3,14; 4,8893e-11; 
35,5; 3,14; 4,5799e-11; 
35,6; 3,14; 4,26589e-11; 
35,7; 3,14; 3,95101e-11; 
35,8; 3,14; 3,63852e-11; 
35,9; 3,14; 3,33123e-11; 
36; 3,14; 3,03151e-11; 
36,1; 3,14; 2,74135e-11; 
36,2; 3,14; 2,46237e-11; 
36,3; 3,14; 2,19587e-11; 
36,4; 3,14; 1,94286e-11; 
36,5; 3,14; 1,70407e-11; 
36,6; 3,14; 1,48e-11; 
36,7; 3,14; 1,27093e-11; 
36,8; 3,14; 1,07695e-11; 
36,9; 3,14; 8,97985e-12; 
37; 3,14; 7,33838e-12; 
37,1; 3,14; 5,84171e-12; 
37,2; 3,14; 4,4856e-12; 
37,3; 3,14; 3,26489e-12; 
37,4; 3,14; 2,17379e-12; 
37,5; 3,14; 1,20596e-12; 
37,6; 3,14; 3,54706e-13; 
37,7; 3,14; -3,86988e-13; 
37,8; 3,14; -1,02625e-12; 
37,9; 3,14; -1,57032e-12; 
38; 3,14; -2,02643e-12; 
38,1; 3,14; -2,4017e-12; 
38,2; 3,14; -2,70312e-12; 
38,3; 3,14; -2,9375e-12; 
38,4; 3,14; -3,11142e-12; 
38,5; 3,14; -3,23116e-12; 
38,6; 3,14; -3,30274e-12; 
38,7; 3,14; -3,3318e-12; 
38,8; 3,14; -3,32373e-12; 
38,9; 3,14; -3,28355e-12; 
39; 3,14; -3,21594e-12; 
39,1; 3,14; -3,12521e-12; 
39,2; 3,14; -3,01537e-12; 
39,3; 3,14; -2,88998e-12; 
39,4; 3,14; -2,75243e-12; 
39,5; 3,14; -2,60568e-12; 
39,6; 3,14; -2,45245e-12; 
39,7; 3,14; -2,29507e-12; 
39,8; 3,14; -2,13568e-12; 
39,9; 3,14; -1,97613e-12; 
40; 3,14; -1,81804e-12; 
40,1; 3,14; -1,6628e-12; 
40,2; 3,14; -1,51159e-12; 
40,3; 3,14; -1,36539e-12; 
40,4; 3,14; -1,22497e-12; 
40,5; 3,14; -1,09096e-12; 
40,6; 3,14; -9,63864e-13; 
40,7; 3,14; -8,44013e-13; 
40,8; 3,14; -7,31706e-13; 
40,9; 3,14; -6,27028e-13; 
41; 3,14; -5,29975e-13; 
41,1; 3,14; -4,40542e-13; 
41,2; 3,14; -3,58586e-13; 
41,3; 3,14; -2,83949e-13; 
41,4; 3,14; -2,16398e-13; 
41,5; 3,14; -1,5567e-13; 
41,6; 3,14; -1,01442e-13; 
41,7; 3,14; -5,34059e-14; 
41,8; 3,14; -1,12397e-14; 
41,9; 3,14; 2,54299e-14; 
42; 3,14; 5,69646e-14; 
42,1; 3,14; 8,37655e-14; 
42,2; 3,14; 1,06167e-13; 
42,3; 3,14; 1,24546e-13; 
42,4; 3,14; 1,39239e-13; 
42,5; 3,14; 1,50579e-13; 
42,6; 3,14; 1,58889e-13; 
42,7; 3,14; 1,64518e-13; 
42,8; 3,14; 1,67764e-13; 
42,9; 3,14; 1,68929e-13; 
43; 3,14; 1,68252e-13; 
43,1; 3,14; 1,65979e-13; 
43,2; 3,14; 1,6233e-13; 
43,3; 3,14; 1,57561e-13; 
43,4; 3,14; 1,51851e-13; 
43,5; 3,14; 1,45377e-13; 
43,6; 3,14; 1,38336e-13; 
43,7; 3,14; 1,30842e-13; 
43,8; 3,14; 1,23049e-13; 
43,9; 3,14; 1,1505e-13; 
44; 3,14; 1,06961e-13; 
44,1; 3,14; 9,88685e-14; 
44,2; 3,14; 9,08758e-14; 
44,3; 3,14; 8,30506e-14; 
44,4; 3,14; 7,54231e-14; 
44,5; 3,14; 6,80557e-14; 
44,6; 3,14; 6,09798e-14; 
44,7; 3,14; 5,42239e-14; 
44,8; 3,14; 4,78194e-14; 
44,9; 3,14; 4,18153e-14; 
45; 3,14; 3,61878e-14; 
45,1; 3,14; 3,09315e-14; 
45,2; 3,14; 2,60639e-14; 
45,3; 3,14; 2,15848e-14; 
45,4; 3,14; 1,75165e-14; 
45,5; 3,14; 1,38112e-14; 
45,6; 3,14; 1,04434e-14; 
45,7; 3,14; 7,41267e-15; 
45,8; 3,14; 4,70386e-15; 
45,9; 3,14; 2,32534e-15; 
46; 3,14; 2,41235e-16; 
46,1; 3,14; -1,56595e-15; 
46,2; 3,14; -3,12507e-15; 
46,3; 3,14; -4,43265e-15; 
46,4; 3,14; -5,50737e-15; 
46,5; 3,14; -6,38009e-15; 
46,6; 3,14; -7,08453e-15; 
46,7; 3,14; -7,60661e-15; 
46,8; 3,14; -7,97057e-15; 
46,9; 3,14; -8,19742e-15; 
47; 3,14; -8,30536e-15; 
47,1; 3,14; -8,3102e-15; 
47,2; 3,14; -8,22565e-15; 
47,3; 3,14; -8,06357e-15; 
47,4; 3,14; -7,83428e-15; 
47,5; 3,14; -7,54669e-15; 
47,6; 3,14; -7,20856e-15; 
47,7; 3,14; -6,8266e-15; 
47,8; 3,14; -6,41457e-15; 
47,9; 3,14; -6,01291e-15; 
48; 3,14; -5,62025e-15; 
48,1; 3,14; -5,23538e-15; 
48,2; 3,14; -4,85727e-15; 
48,3; 3,14; -4,48502e-15; 
48,4; 3,14; -4,13259e-15; 
48,5; 3,14; -3,79744e-15; 
48,6; 3,14; -3,46244e-15; 
48,7; 3,14; -3,12758e-15; 
48,8; 3,14; -2,79283e-15; 
48,9; 3,14; -2,45818e-15; 
49; 3,14; -2,12362e-15; 
49,1; 3,14; -1,79707e-15; 
49,2; 3,14; -1,51391e-15; 
49,3; 3,14; -1,26838e-15; 
49,4; 3,14; -1,05546e-15; 
49,5; 3,14; -8,70844e-16; 
49,6; 3,14; -7,10755e-16; 
49,7; 3,14; -5,71937e-16; 
49,8; 3,14; -4,51564e-16; 
49,9; 3,14; -3,47185e-16; 
50; 3,14; -2,56676e-16; 
50,1; 3,14; -1,78192e-16; 
50,2; 3,14; -1,10137e-16; 
50,3; 3,14; -5,11247e-17; 
50,4; 3,14; 4,66103e-20; 
50,5; 3,14; 4,44187e-17; 
50,6; 3,14; 8,28949e-17; 
50,7; 3,14; 1,16259e-16; 
50,8; 3,14; 1,45189e-16; 
50,9; 3,14; 1,70276e-16; 
51; 3,14; 1,92029e-16; 
51,1; 3,14; 2,10892e-16; 
51,2; 3,14; 2,27248e-16; 
51,3; 3,14; 2,41432e-16; 
51,4; 3,14; 2,5373e-16; 
51,5; 3,14; 2,64395e-16; 
51,6; 3,14; 2,73642e-16; 
51,7; 3,14; 2,81661e-16; 
51,8; 3,14; 2,88614e-16; 
51,9; 3,14; 2,94643e-16; 
52; 3,14; 2,99872e-16; 
52,1; 3,14; 3,04405e-16; 
52,2; 3,14; 3,08336e-16; 
52,3; 3,14; 3,11745e-16; 
52,4; 3,14; 3,14701e-16; 
52,5; 3,14; 3,17264e-16; 
52,6; 3,14; 3,19487e-16; 
52,7; 3,14; 3,21414e-16; 
52,8; 3,14; 3,23085e-16; 
52,9; 3,14; 3,24534e-16; 
53; 3,14; 3,25791e-16; 
53,1; 3,14; 3,2688e-16; 
53,2; 3,14; 3,27825e-16; 
53,3; 3,14; 3,28644e-16; 
53,4; 3,14; 3,29355e-16; 
53,5; 3,14; 3,29971e-16; 
53,6; 3,14; 3,30505e-16; 
53,7; 3,14; 3,30968e-16; 
53,8; 3,14; 3,3137e-16; 
53,9; 3,14; 3,31718e-16; 
54; 3,14; 3,3202e-16; 
54,1; 3,14; 3,32282e-16; 
54,2; 3,14; 3,32509e-16; 
54,3; 3,14; 3,32706e-16; 
54,4; 3,14; 3,32877e-16; 
54,5; 3,14; 3,33025e-16; 
54,6; 3,14; 3,33153e-16; 
54,7; 3,14; 3,33265e-16; 
54,8; 3,14; 3,33361e-16; 
54,9; 3,14; 3,33445e-16; 
55; 3,14; 3,33517e-16; 
55,1; 3,14; 3,3358e-16; 
55,2; 3,14; 3,33635e-16; 
55,3; 3,14; 3,33682e-16; 
55,4; 3,14; 3,33723e-16; 
55,5; 3,14; 3,33759e-16; 
55,6; 3,14; 3,3379e-16; 
55,7; 3,14; 3,33816e-16; 
55,8; 3,14; 3,3384e-16; 
55,9; 3,14; 3,3386e-16; 
56; 3,14; 3,33877e-16; 
56,1; 3,14; 3,33892e-16; 
56,2; 3,14; 3,33905e-16; 
56,3; 3,14; 3,33917e-16; 
56,4; 3,14; 3,33927e-16; 
56,5; 3,14; 3,33935e-16; 
56,6; 3,14; 3,33943e-16; 
56,7; 3,14; 3,33949e-16; 
56,8; 3,14; 3,33955e-16; 
56,9; 3,14; 3,33959e-16; 
57; 3,14; 3,33964e-16; 
57,1; 3,14; 3,33967e-16; 
57,2; 3,14; 3,3397e-16; 
57,3; 3,14; 3,33973e-16; 
57,4; 3,14; 3,33976e-16; 
57,5; 3,14; 3,33978e-16; 
57,6; 3,14; 3,33979e-16; 
57,7; 3,14; 3,33981e-16; 
57,8; 3,14; 3,33982e-16; 
57,9; 3,14; 3,33983e-16; 
58; 3,14; 3,33984e-16; 
58,1; 3,14; 3,33985e-16; 
58,2; 3,14; 3,33986e-16; 
58,3; 3,14; 3,33987e-16; 
58,4; 3,14; 3,33987e-16; 
58,5; 3,14; 3,33988e-16; 
58,6; 3,14; 3,33988e-16; 
58,7; 3,14; 3,33989e-16; 
58,8; 3,14; 3,33989e-16; 
58,9; 3,14; 3,33989e-16; 
59; 3,14; 3,33989e-16; 
59,1; 3,14; 3,3399e-16; 
59,2; 3,14; 3,3399e-16; 
59,3; 3,14; 3,3399e-16; 
59,4; 3,14; 3,3399e-16; 
59,5; 3,14; 3,3399e-16; 
59,6; 3,14; 3,3399e-16; 
59,7; 3,14; 3,3399e-16; 
59,8; 3,14; 3,33991e-16; 
59,9; 3,14; 3,33991e-16; 
60; 3,14; 3,33991e-16; 
60,1; 3,14; 3,33991e-16; 
60,2; 3,14; 3,33991e-16; 
60,3; 3,14; 3,33991e-16; 
60,4; 3,14; 3,33991e-16; 
60,5; 3,14; 3,33991e-16; 
60,6; 3,14; 3,33991e-16; 
60,7; 3,14; 3,33991e-16; 
60,8; 3,14; 3,33991e-16; 
60,9; 3,14; 3,33991e-16; 
61; 3,14; 3,33991e-16; 
61,1; 3,14; 3,33991e-16; 
61,2; 3,14; 3,33991e-16; 
61,3; 3,14; 3,33991e-16; 
61,4; 3,14; 3,33991e-16; 
61,5; 3,14; 3,33991e-16; 
61,6; 3,14; 3,33991e-16; 
61,7; 3,14; 3,33991e-16; 
61,8; 3,14; 3,33991e-16; 
61,9; 3,14; 3,33991e-16; 
62; 3,14; 3,33991e-16; 
62,1; 3,14; 3,33991e-16; 
62,2; 3,14; 3,33991e-16; 
62,3; 3,14; 3,33991e-16; 
62,4; 3,14; 3,33991e-16; 
62,5; 3,14; 3,33991e-16; 
62,6; 3,14; 3,33991e-16; 
62,7; 3,14; 3,33991e-16; 
62,8; 3,14; 3,33991e-16; 
62,9; 3,14; 3,33991e-16; 
63; 3,14; 3,33991e-16; 
63,1; 3,14; 3,33991e-16; 
63,2; 3,14; 3,33991e-16; 
63,3; 3,14; 3,33991e-16; 
63,4; 3,14; 3,33991e-16; 
63,5; 3,14; 3,33991e-16; 
63,6; 3,14; 3,33991e-16; 
63,7; 3,14; 3,33991e-16; 
63,8; 3,14; 3,33991e-16; 
63,9; 3,14; 3,33991e-16; 
64; 3,14; 3,33991e-16; 
64,1; 3,14; 3,33991e-16; 
64,2; 3,14; 3,33991e-16; 
64,3; 3,14; 3,33991e-16; 
64,4; 3,14; 3,33991e-16; 
64,5; 3,14; 3,33991e-16; 
64,6; 3,14; 3,33991e-16; 
64,7; 3,14; 3,33991e-16; 
64,8; 3,14; 3,33991e-16; 
64,9; 3,14; 3,33991e-16; 
65; 3,14; 3,33991e-16; 
65,1; 3,14; 3,33991e-16; 
65,2; 3,14; 3,33991e-16; 
65,3; 3,14; 3,33991e-16; 
65,4; 3,14; 3,33991e-16; 
65,5; 3,14; 3,33991e-16; 
65,6; 3,14; 3,33991e-16; 
65,7; 3,14; 3,33991e-16; 
65,8; 3,14; 3,33991e-16; 
65,9; 3,14; 3,33991e-16; 
66; 3,14; 3,33991e-16; 
66,1; 3,14; 3,33991e-16; 
66,2; 3,14; 3,33991e-16; 
66,3; 3,14; 3,33991e-16; 
66,4; 3,14; 3,33991e-16; 
66,5; 3,14; 3,33991e-16; 
66,6; 3,14; 3,33991e-16; 
66,7; 3,14; 3,33991e-16; 
66,8; 3,14; 3,33991e-16; 
66,9; 3,14; 3,33991e-16; 
67; 3,14; 3,33991e-16; 
67,1; 3,14; 3,33991e-16; 
67,2; 3,14; 3,33991e-16; 
67,3; 3,14; 3,33991e-16; 
67,4; 3,14; 3,33991e-16; 
67,5; 3,14; 3,33991e-16; 
67,6; 3,14; 3,33991e-16; 
67,7; 3,14; 3,33991e-16; 
67,8; 3,14; 3,33991e-16; 
67,9; 3,14; 3,33991e-16; 
68; 3,14; 3,33991e-16; 
68,1; 3,14; 3,33991e-16; 
68,2; 3,14; 3,33991e-16; 
68,3; 3,14; 3,33991e-16; 
68,4; 3,14; 3,33991e-16; 
68,5; 3,14; 3,33991e-16; 
68,6; 3,14; 3,33991e-16; 
68,7; 3,14; 3,33991e-16; 
68,8; 3,14; 3,33991e-16; 
68,9; 3,14; 3,33991e-16; 
69; 3,14; 3,33991e-16; 
69,1; 3,14; 3,33991e-16; 
69,2; 3,14; 3,33991e-16; 
69,3; 3,14; 3,33991e-16; 
69,4; 3,14; 3,33991e-16; 
69,5; 3,14; 3,33991e-16; 
69,6; 3,14; 3,33991e-16; 
69,7; 3,14; 3,33991e-16; 
69,8; 3,14; 3,33991e-16; 
69,9; 3,14; 3,33991e-16; 
70; 3,14; 3,33991e-16; 
70,1; 3,14; 3,33991e-16; 
70,2; 3,14; 3,33991e-16; 
70,3; 3,14; 3,33991e-16; 
70,4; 3,14; 3,33991e-16; 
70,5; 3,14; 3,33991e-16; 
70,6; 3,14; 3,33991e-16; 
70,7; 3,14; 3,33991e-16; 
70,8; 3,14; 3,33991e-16; 
70,9; 3,14; 3,33991e-16; 
71; 3,14; 3,33991e-16; 
71,1; 3,14; 3,33991e-16; 
71,2; 3,14; 3,33991e-16; 
71,3; 3,14; 3,33991e-16; 
