-0.595268;0.513721;-0.000544216;0.000543614;1.88223e-05;116;0;-0.000274893;0.000254536;4.46486e-06;71;0
-0.448561;-0.799654;0.774629;0.00034042;0.620456;103;0;0.000519451;0.00136244;6.76325e-05;67;0
-0.147118;-0.0558216;0.000508206;0.000417053;1.3749e-05;87;0;-0.000504323;-0.000189779;9.23665e-06;85;0
-0.460771;0.536744;0.775073;-0.000334578;0.62045;101;0;0.774544;0.000266235;0.620457;93;0
-0.359932;-0.594299;0.774683;0.000423919;0.620457;120;0;-0.000119957;-2.80329e-05;4.82752e-07;53;0
0.266845;0.457981;0.774398;-0.000364191;0.620465;116;0;-0.000122523;0.000147609;1.17067e-06;101;0
0.752424;-0.149972;0.000232551;0.000466644;8.64746e-06;101;0;0.774795;0.0014412;0.620515;65;0
0.961518;-0.965524;0.774524;0.000374155;0.62046;116;0;-2.84085e-05;2.55335e-05;4.64128e-08;113;0
0.09674;-0.589992;-0.0002716;0.000513146;1.07231e-05;94;0;0.000435545;0.000286126;8.6389e-06;97;0
-0.0927503;0.231272;4.34515e-05;0.000693599;1.53638e-05;95;0;-0.000255855;-3.52777e-05;2.12201e-06;81;0
-0.840325;-0.561522;0.000442557;-0.000541556;1.55601e-05;110;0;4.03569e-05;6.41664e-06;5.31202e-08;79;0
0.737458;0.842322;-0.000673473;0.000148954;1.51343e-05;102;0;0.775894;0.775357;1.24092;69;0
-0.624496;-0.0144825;-0.000247539;-0.000422878;7.63792e-06;96;0;0.000457304;-0.000110258;7.03931e-06;79;0
0.185162;0.332249;-0.000424992;0.775128;0.620452;95;0;-0.0001021;6.35925e-05;4.60256e-07;67;0
0.787427;-0.569758;8.5934e-05;-0.000341907;3.95367e-06;111;0;0.775429;-0.000550257;0.62046;105;0
0.749603;0.960275;0.000223602;0.774688;0.620453;111;0;0.000340972;-0.000186145;4.8007e-06;97;0
0.00819367;0.680389;-0.000242119;-9.83322e-05;2.17242e-06;80;0;0.000545477;0.775363;0.620458;73;0
-0.962813;-0.0871306;0.000273262;3.92259e-05;2.42435e-06;110;0;-0.000296541;7.25093e-05;2.96463e-06;97;0
0.649387;-0.508703;-0.000169041;0.000256271;2.9982e-06;110;0;0.775348;0.000364679;0.620453;99;0
-0.827308;-0.346986;-0.000599884;0.000287815;1.40828e-05;111;0;-0.000681624;-0.774555;0.62047;65;0
-0.661879;0.481706;0.000331187;-0.000540316;1.27762e-05;105;0;-9.13089e-05;-0.000104418;6.12061e-07;71;0
0.358805;0.737441;0.77497;-0.000690898;0.620462;104;0;-0.000220161;-0.000387937;6.32936e-06;97;0
0.748581;-0.209442;0.000607328;4.71761e-05;1.18043e-05;100;0;0.774918;0.000326131;0.62045;91;0
0.914502;-0.6939;0.000624661;0.00064688;2.57243e-05;101;0;0.774732;0.000271861;0.620452;117;0
0.756909;-0.0803897;0.000499519;-0.000249642;9.92004e-06;95;0;-0.000654018;-3.27003e-06;1.36073e-05;95;0
-0.904743;0.66807;0.000698416;0.000235993;1.72887e-05;102;0;-0.000320039;0.775399;0.620453;71;0
0.98845;0.494717;0.774744;-0.000183108;0.620451;92;0;0.775288;-0.000153088;0.620448;107;0
-0.800931;0.502658;0.000469281;-0.000677706;2.1616e-05;101;0;-0.00024528;8.05159e-05;2.12006e-06;81;0
-0.213539;0.801785;0.000168006;0.000384688;5.6055e-06;111;0;-0.000527142;0.000225174;1.04526e-05;97;0
-0.10484;0.716176;0.000607578;0.000539459;2.10007e-05;102;0;-0.000701484;-0.00029499;1.84218e-05;147;0
-0.502568;0.388997;-0.000638202;-0.000455449;1.95555e-05;106;0;-7.87365e-05;-0.000348755;4.0664e-06;89;0
0.871451;-0.360952;-0.000247508;0.775069;0.620448;102;0;0.775084;-0.775143;1.24089;85;0
0.0363893;0.4296;-0.000165826;-0.000625749;1.33308e-05;95;0;-0.000243431;-0.000176313;2.87399e-06;89;0
-0.220366;0.980082;0.000370243;0.774811;0.620453;101;0;-4.53907e-05;0.775;0.620446;97;0
-0.648469;-0.685553;-0.000318476;0.000558107;1.31352e-05;104;0;-7.90416e-05;1.50108e-05;2.05911e-07;121;0
-0.954913;-0.794955;-0.000262892;-0.00058469;1.30736e-05;116;0;-0.000607603;8.56127e-05;1.19773e-05;51;0
-0.840716;0.0767787;5.16339e-05;-0.000549358;9.68524e-06;109;0;0.000986554;0.000174614;3.19313e-05;117;0
-0.293133;-0.231736;-0.000692655;0.000248361;1.72243e-05;100;0;-0.774674;-0.000273927;0.620454;121;0
-0.563768;-0.66946;2.40804e-05;-0.00022045;1.56442e-06;95;0;0.000634637;-0.000242034;1.46759e-05;119;0
-0.327741;-0.285292;-0.000151169;0.000118739;1.17545e-06;98;0;-0.774983;-0.775173;1.24089;73;0
-0.236367;0.0315471;-0.00016437;0.000615865;1.29251e-05;93;0;-0.000795115;-2.60664e-05;2.01328e-05;71;0
0.383353;-0.673872;-0.000475381;-0.000414063;1.26429e-05;85;0;-0.000158626;-0.000411297;6.1818e-06;91;0
0.844877;-0.245236;-0.000108692;-0.000598321;1.17639e-05;109;0;-0.000113338;-0.000634006;1.31956e-05;151;0
0.0112791;-0.442213;3.13854e-05;0.775353;0.620448;97;0;-9.17963e-05;-0.775538;0.620453;85;0
0.368431;0.176273;6.84073e-05;0.000527111;8.98749e-06;95;0;-9.53408e-05;0.000345028;4.07611e-06;91;0
0.376451;-0.773433;-0.00034729;-0.000151755;4.56937e-06;102;0;-0.000306501;0.000583126;1.38054e-05;79;0
0.0208097;-0.286031;-0.000279789;-0.000620495;1.4738e-05;94;0;-0.00039652;0.000391896;9.88729e-06;113;0
-0.32638;0.869987;-0.000195798;-0.000305646;4.19133e-06;109;0;0.000138806;0.000217898;2.1233e-06;127;0
-0.0140053;-0.63892;5.43655e-05;-0.000611556;1.19914e-05;79;0;-8.67774e-05;0.000367325;4.53177e-06;75;0
0.595902;0.138026;-0.000227499;0.000241803;3.50638e-06;95;0;-0.775016;-0.000531564;0.620455;99;0
-0.973273;0.860054;-0.000344676;-0.000396556;8.78177e-06;101;0;-0.000264009;0.774506;0.620459;99;0
-0.477963;0.244473;0.774752;0.774522;1.24091;93;0;-0.000486521;-0.774727;0.620458;101;0
0.582072;0.848516;2.04221e-06;-0.000687264;1.50255e-05;94;0;-0.774323;0.000544421;0.620474;91;0
0.0368348;0.852208;0.000279733;0.000192655;3.66995e-06;95;0;0.000143289;0.775044;0.620447;71;0
-0.299365;0.104688;0.000105837;0.000646716;1.36611e-05;108;0;-0.000127341;-0.000868343;2.45021e-05;109;0
-0.801269;0.444079;0.000130928;-0.000205821;1.89291e-06;85;0;0.000163515;-0.00012358;1.33637e-06;91;0
0.895968;-0.485736;0.000368125;-0.000677475;1.89114e-05;109;0;0.774781;0.00123456;0.620498;161;0
0.205114;0.108768;-0.000157358;0.00050839;9.00963e-06;102;0;-8.17767e-05;9.52167e-05;5.01143e-07;105;0
-0.813608;-0.938063;0.000445619;-0.000284279;8.88776e-06;108;0;0.000437816;0.000204417;7.42695e-06;113;0
0.898705;0.941891;0.000292792;-0.00010615;3.08553e-06;95;0;0.000104274;0.000138074;9.52356e-07;127;0
0.0834474;0.290619;0.000495449;0.775677;0.620465;94;0;0.00014616;-0.000117311;1.11736e-06;89;0
-0.811197;-0.94918;4.4912e-05;-0.000153285;8.11611e-07;92;1;0.00102592;0.000639852;4.65056e-05;63;1
-0.908467;0.234134;-0.000213637;-0.000662162;1.53998e-05;100;0;-0.000594735;-0.000130065;1.17901e-05;115;0
0.190428;0.129044;0.000622572;-0.000304496;1.52794e-05;95;0;-0.000222967;5.67874e-05;1.68405e-06;83;0
-0.16913;0.810311;-0.00041401;0.000475149;1.26345e-05;72;0;-0.00012551;-4.24956e-05;5.58559e-07;117;0
-0.0943104;-0.980214;-0.000110737;-0.000256154;2.47739e-06;101;0;-0.7756;-0.775098;1.2409;89;0
0.506691;0.857138;0.000543813;-0.00050107;1.73945e-05;93;0;-4.38003e-05;0.775064;0.620446;95;0
0.288509;-0.913818;0.774973;6.00511e-05;0.620447;108;0;-5.31865e-05;-0.000150967;8.15001e-07;91;0
0.347079;0.283065;0.774492;0.775153;1.2409;95;0;0.000269469;-0.00135581;6.07854e-05;71;0
-0.927114;-0.805323;-0.000582702;0.000294722;1.35644e-05;101;0;-0.000426168;0.000182273;6.83439e-06;93;0
-0.609646;-0.359666;0.000543212;0.000261101;1.15555e-05;88;0;0.000409274;-0.775746;0.620465;101;0
0.867183;0.205799;-0.000297211;0.000527827;1.16727e-05;110;0;-0.00028878;-5.12137e-05;2.7363e-06;107;0
-0.688363;0.551271;0.000560506;0.000132786;1.05549e-05;86;0;-0.000412109;3.29704e-05;5.43721e-06;99;0
-0.908625;-0.414035;-0.00037172;0.775412;0.620454;100;0;-0.775128;-0.774911;1.24089;67;0
-0.553277;-0.516364;0.000673564;-0.000374391;1.88913e-05;102;0;-0.000949385;-0.000548879;3.82561e-05;113;0
-0.788457;-0.661915;0.000289428;0.000294414;5.42216e-06;93;0;0.000141035;0.000909181;2.69282e-05;59;0
-0.197297;-0.134014;-0.000461778;-0.000447487;1.31534e-05;95;0;0.000501871;-0.000447782;1.43909e-05;99;0
-0.00867737;-0.241563;-0.000241574;0.000263234;4.0607e-06;103;0;1.53052e-05;9.17888e-05;2.75467e-07;117;0
-0.568296;0.221377;-0.000286222;0.00064034;1.56498e-05;110;0;2.14571e-05;0.000131244;5.62597e-07;87;0
0.414281;0.790009;-0.000479247;-0.000143906;7.9651e-06;101;0;-0.000186489;0.000412373;6.51589e-06;89;0
0.340507;0.472055;0.774951;-0.000349606;0.620451;109;0;3.24554e-06;5.21809e-05;8.69522e-08;125;0
0.098778;0.846759;0.000397671;0.775563;0.620458;79;0;-0.000317542;0.774911;0.62045;51;0
0.699117;0.761463;0.775491;0.775702;1.24091;77;0;0.774408;0.774948;1.24091;61;0
-0.450596;-0.00197685;-0.000117874;0.00061211;1.2361e-05;76;0;0.00117873;0.000154828;4.49607e-05;51;0
-0.870433;-0.567751;-0.774641;-0.774867;1.2409;80;0;-0.775696;-0.775255;1.2409;69;0
-0.533082;-0.605196;-0.77515;-0.774773;1.2409;78;0;-0.775198;-0.77372;1.24095;55;0
-0.038065;0.945564;-0.000525125;0.774693;0.62046;72;0;-0.000109647;0.774969;0.620447;65;0
0.497793;0.917092;0.774812;0.774699;1.2409;90;0;0.77528;0.774903;1.24089;59;0
-0.201269;-0.542895;-0.000624548;-0.774606;0.620466;86;0;0.000724924;-0.775006;0.620463;51;0
-0.204976;-0.895934;-0.000448156;-0.775548;0.620459;78;0;-0.00026795;-0.774828;0.62045;69;0
0.579873;-0.788958;0.775339;-0.774719;1.2409;85;0;0.774008;-0.775264;1.24093;57;0
0.981173;-0.39828;0.775351;0.000419835;0.620454;85;0;0.775385;-0.000454073;0.620456;99;0
0.532255;0.938811;0.775617;0.775706;1.24091;72;0;0.775375;0.775107;1.2409;69;0
-0.75536;-0.992099;-0.774777;-0.774627;1.2409;81;0;-0.775002;-0.774551;1.2409;65;0
0.988176;-0.741457;0.774587;-0.775114;1.2409;87;0;-0.000238092;-0.775101;0.620448;67;0
-0.296063;-0.422304;0.000372187;-0.00030437;7.35362e-06;90;0;1.27998e-05;8.90651e-05;2.57557e-07;83;0
-0.0661497;0.316899;-0.000131285;-0.000247842;2.50232e-06;83;0;2.8918e-05;0.000473329;7.15359e-06;59;0
-0.171573;0.712118;0.000592341;0.775548;0.620464;80;0;-0.000327314;0.775363;0.620452;63;0
0.101274;-0.239932;0.00030475;-0.00045382;9.50598e-06;78;0;0.000299195;-6.76448e-05;2.99323e-06;69;0
-0.569697;-0.680666;-0.775519;-0.775163;1.2409;87;0;-0.775218;-0.774794;1.2409;61;0
0.240031;0.921831;0.000552206;0.775555;0.620463;78;0;-0.000408256;0.775069;0.620451;59;0
0.43816;0.108222;0.774724;-0.000513718;0.620459;84;0;0.775807;-0.000692963;0.620478;69;0
0.525014;0.34503;0.774849;0.774797;1.2409;82;0;0.774859;0.775057;1.24089;67;0
-0.385035;0.211958;-0.000574626;-0.000336943;1.41155e-05;99;0;-0.000202792;-0.000309087;4.3473e-06;71;0
-0.940641;-0.838606;-0.774948;-0.775177;1.24089;73;0;-0.774948;-0.775196;1.24089;37;0
-0.733894;-0.497839;-0.775317;-0.774858;1.2409;85;0;-0.774979;-0.775692;1.2409;81;0
0.285812;0.425;-0.000267499;0.774509;0.620459;93;0;0.000204093;0.774953;0.620448;89;0
0.763927;0.879605;0.775578;0.774752;1.2409;79;0;0.775072;0.774638;1.2409;65;0
-0.0138321;-0.839167;0.00040717;-0.774443;0.620464;79;0;-9.73263e-05;-0.775213;0.620447;65;0
0.267538;-0.419543;-0.000418944;-0.000132013;6.1377e-06;90;0;0.000170636;-0.000485392;8.42112e-06;73;0
-0.487276;0.628617;-0.000552301;0.774893;0.620457;75;0;0.000156128;0.775162;0.620447;89;0
0.645857;-0.136593;0.775305;0.000621863;0.62046;79;0;0.774455;-0.000161271;0.620459;51;0
0.0307701;-0.895995;-0.000297412;-0.775609;0.620458;96;0;7.50313e-05;-0.775202;0.620447;65;0
-0.537642;0.648781;-0.774532;0.77564;1.24091;88;0;-0.774388;0.774692;1.24091;73;0
0.787025;-0.264941;0.775374;0.000427382;0.620455;92;0;0.774983;0.000234304;0.620448;49;0
-0.98137;-0.283876;-0.775548;-0.000385518;0.620458;83;0;-0.775469;-0.000468647;0.620458;65;0
0.734838;-0.0347621;0.774967;0.000188795;0.620448;71;0;0.774967;0.000632989;0.620459;51;0
-0.53746;0.441824;-0.775644;0.774505;1.24091;85;0;-0.775136;0.774556;1.2409;73;0
0.56658;0.804847;0.774991;0.775074;1.24089;86;0;0.77548;0.775312;1.2409;57;0
-0.761248;-0.574694;-0.775487;-0.775338;1.2409;85;0;-0.775216;-0.775692;1.2409;63;0
0.948659;0.383449;0.775199;0.775676;1.2409;92;0;0.77521;0.776361;1.24094;89;0
-0.720139;0.763752;-0.774507;0.775402;1.24091;87;0;-0.77564;0.774755;1.24091;59;0
-0.0559956;0.200867;-0.000332984;0.000222945;5.10834e-06;85;0;0.000265576;-0.000789283;2.2061e-05;67;0
0.049263;0.209119;7.27917e-05;-0.000586945;1.11277e-05;70;0;-0.000348558;-0.000108755;4.24107e-06;71;0
0.899695;0.0634999;0.775425;7.04645e-05;0.62045;81;0;0.775154;0.000172309;0.620447;79;0
0.985265;0.0937774;0.775559;0.000574991;0.620464;87;0;0.775008;0.000225227;0.620448;51;0
-0.118157;-0.317892;-0.000359902;0.000550083;1.37463e-05;99;0;-0.000246606;-6.53404e-05;2.07039e-06;91;0
-0.155792;0.803397;-0.00045469;0.774919;0.620454;80;0;0.000696292;0.774713;0.620466;59;0
-0.607091;-0.994758;-0.775374;-0.774697;1.2409;79;0;-0.77556;-0.775363;1.2409;69;0
0.800187;0.935117;0.775592;0.774601;1.24091;80;0;0.77494;0.773286;1.24099;51;0
-0.50464;-0.85812;-0.775186;-0.775274;1.24089;76;0;-0.774719;-0.774778;1.2409;83;0
-0.0997889;-0.408703;-0.000114051;0.00035232;4.3625e-06;91;0;-0.000676542;-0.000194607;1.5765e-05;79;0
-0.314554;0.612381;4.50359e-06;0.775485;0.620451;75;0;0.000465933;0.774914;0.620454;93;0
-0.801762;0.869889;-0.774578;0.775392;1.2409;94;0;-0.774755;0.775495;1.2409;79;0
-0.496054;-0.837429;-0.000268635;-0.775294;0.62045;68;0;-0.000413672;-0.774651;0.620457;63;0
0.602038;-0.247686;0.775498;-0.000440491;0.620458;80;0;0.775498;0.00086989;0.620476;85;0
-0.343247;-0.749977;-0.000209968;-0.774572;0.620456;92;0;0.000256824;-0.775141;0.620448;67;0
0.711217;0.891552;0.774647;0.775049;1.2409;87;0;0.775079;0.775048;1.24089;39;0
-0.652842;0.41392;-0.774522;0.775079;1.2409;92;0;-0.775492;0.774821;1.2409;59;0
0.582091;-0.717052;0.774968;-0.775304;1.24089;93;0;0.774673;-0.775711;1.24091;49;0
-0.120208;0.543961;0.000178912;0.775673;0.620458;85;0;-0.000646339;0.775166;0.62046;69;0
0.50685;0.142869;0.774807;0.000476825;0.620456;84;0;0.774868;-0.000443765;0.620454;73;0
-0.849302;0.506047;-0.775516;0.775298;1.2409;85;0;-0.774548;0.774122;1.24093;67;0
-0.0328506;0.0852665;-0.00048865;-0.00016908;8.50527e-06;80;0;-0.00015577;-0.000317575;3.98016e-06;59;0
0.631742;-0.739944;0.775429;-0.774895;1.2409;87;0;0.775259;-0.775177;1.24089;69;0
-0.357502;0.92547;-0.000226402;0.775311;0.620449;74;0;-0.000115072;0.775133;0.620447;55;0
-0.485217;-0.873125;0.000212725;-0.774745;0.620451;89;0;0.000435495;-0.775489;0.620457;63;0
0.657352;-0.981001;0.77515;-0.775179;1.24089;86;0;0.774921;-0.77458;1.2409;101;0
-0.482274;0.152156;0.00056657;-0.000592397;2.13751e-05;80;0;0.000331497;-0.000417218;9.03316e-06;77;0
-0.719461;0.819369;-0.775124;0.775357;1.24089;85;0;-0.774639;0.774429;1.24091;47;0
0.0996682;-0.638306;-6.62022e-06;-0.775521;0.620452;95;0;-0.000671995;-0.775027;0.620461;59;0
-0.667493;-0.731471;-0.774935;-0.775483;1.2409;87;0;-0.775452;-0.77507;1.2409;65;0
0.284376;0.111856;-0.000409348;0.000531031;1.4301e-05;90;0;0.000143761;4.95733e-05;7.35628e-07;87;0
-0.331581;-0.867777;-0.000194861;-0.774575;0.620455;61;0;-0.000410293;-0.776911;0.620556;57;0
0.504443;0.926284;0.774989;0.77483;1.24089;99;0;0.774756;0.77529;1.2409;65;0
-0.365765;0.74055;0.000572891;0.775501;0.620462;81;0;-0.000986309;0.774859;0.620479;51;0
-0.462595;0.852742;-0.000465836;0.775073;0.620453;90;0;0.000165169;0.775754;0.620461;69;0
0.368649;-0.79956;0.775116;-0.774965;1.24089;101;0;4.41332e-05;-0.77464;0.620452;87;0
0.331111;-0.400963;-0.00027589;0.000325053;5.78247e-06;85;0;0.000403963;-0.000223935;6.78638e-06;63;0
0.710062;-0.158574;0.774786;0.000647083;0.620462;87;0;0.773928;0.000673868;0.620502;57;0
0.362508;-0.39944;0.775447;0.000553469;0.62046;91;0;0.77639;0.00123837;0.620548;51;0
-0.313525;0.55352;-0.00026144;0.774876;0.62045;99;0;0.00019753;0.775339;0.620449;57;0
0.378525;0.376938;0.774635;0.775638;1.24091;74;0;0.77546;0.77547;1.2409;81;0
-0.695133;0.474858;-0.775391;0.775177;1.2409;86;0;-0.775124;0.775951;1.24092;39;0
0.893412;0.806596;0.775615;0.775528;1.24091;79;0;0.774637;0.774733;1.2409;63;0
0.124384;0.269562;0.000114179;0.000310489;3.48142e-06;68;0;0.000149616;-0.000356961;4.76552e-06;57;0
0.394014;0.555541;0.774591;0.775603;1.24091;81;0;0.775026;0.775304;1.24089;69;0
-0.0706364;0.0567854;0.000559924;-0.000171618;1.09102e-05;86;0;0.00101788;0.000113459;3.33682e-05;49;0
0.696685;0.334922;0.775649;0.775045;1.2409;90;0;0.774945;-9.00116e-05;0.620447;67;0
-0.353654;0.986484;-0.000260892;0.775484;0.620453;91;0;-0.000296136;0.775165;0.620449;81;0
0.28703;0.413064;-0.000343865;0.775518;0.620456;92;0;3.85471e-05;0.774618;0.620453;83;0
-0.813775;-0.188427;-0.774941;0.000567055;0.620457;71;0;-0.77478;0.000537441;0.620458;51;0
-0.743627;-0.906198;-0.774695;-0.775455;1.2409;79;0;-0.775047;-0.775148;1.24089;81;0
0.260537;0.183209;0.000346399;-0.000607206;1.55458e-05;91;0;0.000250896;-0.000817416;2.32577e-05;73;0
-0.698107;0.991958;-0.774481;0.774486;1.24091;79;0;-0.775371;0.775047;1.24089;85;0
-0.218714;0.432633;5.25043e-05;0.77567;0.620457;82;0;0.000211397;0.774942;0.620448;105;0
-0.313692;-0.720549;-0.000428377;-0.774917;0.620453;91;0;0.000330666;-0.775866;0.620469;45;0
0.505468;0.0800877;0.774719;-0.000169956;0.620451;85;0;0.774859;-0.000210389;0.620449;43;0
-0.372478;-0.68051;0.000331829;-0.775007;0.62045;93;0;0.00107474;-0.775385;0.620486;51;0
0.453141;-0.827006;0.775466;-0.775227;1.2409;85;0;0.774628;-0.775386;1.2409;95;0
0.417762;-0.885115;0.775038;-0.775084;1.24089;97;0;0.77424;-0.77558;1.24092;49;0
-0.367196;0.0893037;0.775424;5.37429e-05;0.62045;108;0;-0.0002952;-0.000482962;1.01922e-05;109;0
-0.913446;-0.982051;-1.15394e-05;-0.000301698;2.89975e-06;95;0;-0.775002;-0.774544;1.2409;97;0
0.189468;0.1367;0.77455;7.01694e-05;0.620455;88;0;-0.000170582;-7.44465e-05;1.10196e-06;143;0
-0.581868;0.437934;-9.09554e-05;0.775101;0.620446;87;0;-0.000552028;-0.0008414;3.22148e-05;77;0
-0.0887593;0.693091;0.000490589;2.68411e-05;7.67917e-06;110;0;-0.00030206;0.774538;0.620458;47;0
0.564333;-0.570771;0.000185084;-1.2536e-05;1.09472e-06;64;0;0.775552;0.000224739;0.620455;93;0
-0.924674;0.00914498;-0.000220877;0.000330175;5.01989e-06;91;0;-0.775085;-0.000559255;0.620456;109;0
0.269276;0.554209;0.775026;-2.1598e-05;0.620446;93;0;0.774626;-0.000293207;0.620455;77;0
0.345926;-0.739077;0.774546;-0.775438;1.24091;104;0;2.96329e-05;-0.774948;0.620447;91;0
-0.210038;0.814004;-0.775287;0.77544;1.2409;80;0;-0.000318594;0.774631;0.620456;75;0
0.730812;0.290088;0.774886;0.774903;1.24089;87;0;0.774594;-0.000796699;0.620474;65;0
0.94686;0.77178;0.774971;0.775086;1.24089;96;0;-0.000729752;0.774902;0.620464;65;0
0.0804132;0.508317;-2.19483e-05;0.000364028;4.23084e-06;102;0;-0.000138177;-0.776119;0.62048;57;0
0.996664;0.627691;0.775192;-0.000363997;0.620451;94;0;9.74208e-05;0.77477;0.62045;99;0
-0.600937;-0.320934;-0.000428084;0.775408;0.620455;90;0;0.000595573;0.000159595;1.20939e-05;71;0
0.538466;-0.328617;-0.000338652;0.775438;0.620454;105;0;-0.000380366;0.775982;0.620476;79;0
0.195234;0.735034;0.774807;0.774701;1.2409;97;0;9.60263e-05;0.775256;0.620447;99;0
0.123399;0.147351;-7.95894e-06;-0.000297173;2.81132e-06;96;0;6.88617e-05;-0.000944031;2.85008e-05;67;0
0.55154;-0.1661;-0.00048786;-0.775424;0.620457;148;0;-0.774617;-5.79949e-05;0.620453;79;0
-0.348801;-0.229954;0.775087;-0.77537;1.24089;101;0;-0.775371;-2.87546e-05;0.620449;111;0
0.869222;-0.34287;0.775564;0.775509;1.24091;114;0;0.775496;-0.775066;1.2409;103;0
-0.881084;0.859332;-0.775306;0.775592;1.2409;80;0;-0.775469;0.775851;1.24092;97;0
-0.66326;-0.316455;5.40948e-05;0.775479;0.620451;98;0;-0.000169116;0.000120679;1.37309e-06;95;0
-0.53802;0.633014;-0.000316424;-0.000550543;1.2827e-05;96;0;0.00106053;0.775106;0.620482;79;0
0.0053437;0.907544;-0.000165557;0.775322;0.620449;72;0;-0.000479469;0.775367;0.620456;57;0
0.851887;0.164215;0.774757;0.77464;1.2409;101;0;0.774691;-0.000290292;0.620454;71;0
0.912639;0.0906643;0.774908;0.000312495;0.62045;103;0;-0.000104906;0.000300105;3.2151e-06;105;0
0.588298;-0.0153559;-9.04542e-05;6.99685e-05;4.16014e-07;86;1;0.775231;-8.78648e-05;0.620447;79;1
0.344276;-0.449264;0.7751;0.000291224;0.620449;94;0;0.776086;-0.000405227;0.620483;85;0
0.0623953;0.88453;-0.000410184;0.775447;0.620456;88;0;0.000328961;0.775509;0.620455;115;0
-0.21349;-0.0233333;-0.775434;-0.000194475;0.620451;95;0;0.000281926;-0.000142557;3.17491e-06;83;0
0.976048;0.94558;0.775511;0.774793;1.2409;109;0;0.774495;0.774827;1.24091;97;0
0.977126;0.194144;0.775488;0.774819;1.2409;95;0;0.774461;0.775324;1.24091;103;0
0.576638;0.0718069;0.000369964;0.000186555;5.46122e-06;104;0;0.774704;-0.000143588;0.620451;83;0
0.599181;-0.230589;-0.00022578;-0.774904;0.620449;71;0;0.775061;-0.00034448;0.62045;91;0
0.683079;-0.049894;-6.8955e-05;-0.000310696;3.22206e-06;110;0;0.774613;0.000121831;0.620454;81;0
0.191141;-0.117225;0.775122;-0.000428364;0.620452;94;0;-0.000141654;0.000343013;4.38116e-06;103;0
0.156563;0.892781;9.98139e-05;0.774883;0.620448;102;0;0.000199485;0.774865;0.620449;119;0
-0.863063;-0.35358;-0.774915;0.774715;1.2409;78;0;-0.775077;7.61704e-05;0.620446;77;0
0.106548;-0.574188;-0.000331727;-0.000123301;3.98423e-06;96;0;-0.000275046;-0.000697148;1.78673e-05;81;0
-0.750934;-0.418345;-0.775175;0.000357953;0.620451;103;0;-0.774739;0.000142553;0.620451;93;0
0.652764;0.483599;0.000467939;-0.00011409;7.37967e-06;101;0;0.775597;-8.7427e-05;0.620455;67;0
-0.0167235;-0.139026;-0.000195731;-0.000192935;2.40285e-06;73;0;-0.000211959;0.000286655;4.04313e-06;105;0
0.931951;0.174754;0.775488;0.775263;1.2409;105;0;0.775573;0.774904;1.2409;127;0
0.387174;0.284038;0.775026;0.775463;1.2409;94;0;-0.000586831;0.000683577;2.58195e-05;61;0
0.615472;-0.411821;-0.000462838;0.000271426;9.15817e-06;118;0;0.774959;0.000601354;0.620458;119;0
0.0422336;0.570251;0.00036325;-0.000507815;1.24009e-05;87;0;-0.000387048;0.774313;0.620469;95;0
